Name EN,Name CN
Madou Monogatari III - Kyuukyoku Joou-sama (Japan) (Rev A),魔导物语3-究极女王
Madou Monogatari III - Kyuukyoku Joou-sama (Japan),魔导物语3-究极女王
Madou Monogatari III - Kyuukyoku Joou-sama (Japan) (Beta),魔导物语3-究极女王
Magic Knight Rayearth (Japan),魔法骑士雷亚斯
Magic Knight Rayearth 2 - Making of Magic Knight (Japan),魔法骑士雷亚斯2-制造魔法骑士
Magical Puzzle Popils (World),魔法迷题波比尔斯
Magical Taruruuto-kun (Japan),小魔星达鲁鲁
"Majors, The - Pro Baseball (USA)",马爵职业棒球
Man Overboard! (Europe),迷航救生队
Mappy (Japan),快乐猫
"Marble Madness (USA, Europe)",玻璃球
"Marko's Magic Football (Europe) (En,Fr,De,Es)",马可的魔法足球
"Master of Darkness (Europe, Brazil) (En)",黑暗之主
Master of Darkness (Europe) (Virtual Console),黑暗之主
Mega Man (USA),洛克人
Megami Tensei Gaiden - Last Bible (Japan),女神转生外传
Megami Tensei Gaiden - Last Bible Special (Japan),女神转生外传特别版
Mickey Mouse Densetsu no Oukoku - Legend of Illusion (Japan),米老鼠-传说王国
Mickey Mouse no Castle Illusion (Japan) (En),米老鼠-幻影城堡
Mickey Mouse no Mahou no Crystal (Japan),米老鼠-魔法水晶
Mickey's Ultimate Challenge (USA),米老鼠-终极挑战
"Micro Machines (USA, Europe)",微型机器
"Micro Machines (USA, Europe) (Beta) (1993-10-22)",微型机器
Micro Machines 2 - Turbo Tournament (Europe),微型机器2
"Mighty Morphin Power Rangers (USA, Europe)",恐龙战队
"Mighty Morphin Power Rangers (USA, Europe) (Beta) (1994-07-16)",恐龙战队
"Mighty Morphin Power Rangers - The Movie (USA, Europe, Brazil) (En)",恐龙战队-大电影
MLBPA Baseball (USA),MLBPA棒球
Moldorian - Hikari to Yami no Sister (Japan),光与暗之姐妹
"Monster Truck Wars (USA, Europe)",大脚车大战
Monster World II - Dragon no Wana (Japan),怪物世界2-龙之陷阱
"Mortal Kombat (USA, Europe)",真人快打
"Mortal Kombat (USA, Europe) (Beta)",真人快打
Mortal Kombat - Shinken Kourin Densetsu (Japan) (En),真人快打
Mortal Kombat 3 (Europe),真人快打3
Mortal Kombat II (World),真人快打2
Ms. Pac-Man (USA),吃豆女精灵
Nazo Puyo (Japan),魔法气泡教学
Nazo Puyo (Japan) (Rev A),魔法气泡教学
Nazo Puyo - Arle no Roux (Japan) (Beta),魔法气泡-阿蕾的料理
Nazo Puyo - Arle no Roux (Japan),魔法气泡-阿蕾的料理
Nazo Puyo 2 (Japan),魔法气泡教学2
"NBA Action Starring David Robinson (USA, Brazil) (En)",NBA集锦
"NBA Action Starring David Robinson (USA, Brazil) (En) (Beta) (1993-11-28)",NBA集锦
"NBA Action Starring David Robinson (USA, Brazil) (En) (Beta) (1993-12-01)",NBA集锦
"NBA Action Starring David Robinson (USA, Brazil) (En) (Beta) (1994-01-04)",NBA集锦
"NBA Action Starring David Robinson (USA, Brazil) (En) (Beta) (1994-01-06)",NBA集锦
"NBA Action Starring David Robinson (USA, Brazil) (En) (Beta) (1994-01-24)",NBA集锦
"NBA Action Starring David Robinson (USA, Brazil) (En) (Beta) (1994-01-10)",NBA集锦
"NBA Action Starring David Robinson (USA, Brazil) (En) (Beta) (1994-01-29)",NBA集锦
"NBA Action Starring David Robinson (USA, Brazil) (En) (Beta) (1994-02-03)",NBA集锦
"NBA Action Starring David Robinson (USA, Brazil) (En) (Beta) (1994-02-06)",NBA集锦
"NBA Action Starring David Robinson (USA, Brazil) (En) (Beta) (1994-02-02)",NBA集锦
"NBA Action Starring David Robinson (USA, Brazil) (En) (Beta) (1994-02-25) (Alt)",NBA集锦
"NBA Action Starring David Robinson (USA, Brazil) (En) (Beta) (1994-02-08)",NBA集锦
"NBA Action Starring David Robinson (USA, Brazil) (En) (Beta) (1994-02-15)",NBA集锦
"NBA Action Starring David Robinson (USA, Brazil) (En) (Beta) (1994-02-17)",NBA集锦
"NBA Action Starring David Robinson (USA, Brazil) (En) (Beta) (1994-02-12)",NBA集锦
"NBA Action Starring David Robinson (USA, Brazil) (En) (Beta) (1994-02-24)",NBA集锦
"NBA Action Starring David Robinson (USA, Brazil) (En) (Beta) (1994-02-21)",NBA集锦
"NBA Action Starring David Robinson (USA, Brazil) (En) (Beta) (1994-02-25)",NBA集锦
"NBA Action Starring David Robinson (USA, Brazil) (En) (Beta) (1994-02-20)",NBA集锦
"NBA Action Starring David Robinson (USA, Brazil) (En) (Beta) (1994-02-26)",NBA集锦
"NBA Action Starring David Robinson (USA, Brazil) (En) (Beta) (1994-02-27)",NBA集锦
"NBA Action Starring David Robinson (USA, Brazil) (En) (Beta) (1994-02-28) (Alt)",NBA集锦
