Name EN,Name CN
"Fort Boyard (Europe) (En,Fr,De,Es,It,Nl,Pt)",堡垒探险
Freestyle Scooter (Europe),自由滑板车
"Frogger (Europe) (En,Fr,De,Es,It,Nl) (GB Compatible)",青蛙过街
Frogger (USA) (GB Compatible),青蛙过街
Frogger (USA) (Rev 1) (GB Compatible),青蛙过街
Frogger (USA) (Rev 2) (GB Compatible),青蛙过街
Frogger 2 (USA),青蛙过街2
Frogger 2 (USA) (Rev 1),青蛙过街2
From TV Animation One Piece - Maboroshi no Grand Line Boukenki! (Japan) (SGB Enhanced) (GB Compatible),海贼王 - 梦幻之伟大航线冒险记
From TV Animation One Piece - Yume no Luffy Kaizokudan Tanjou! (Japan) (Rev 1) (SGB Enhanced) (GB Compatible),海贼王 - 梦之路飞海贼团诞生
From TV Animation One Piece - Yume no Luffy Kaizokudan Tanjou! (Japan) (SGB Enhanced) (GB Compatible),海贼王 - 梦之路飞海贼团诞生
Front Line - The Next Mission (Japan),前线战争 - 新的使命
Front Row (Japan),第一列赛车
Fushigi no Dungeon - Fuurai no Shiren GB 2 - Sabaku no Majou (Japan) (AFMJ),风来的西林2 - 沙漠之魔城
Fushigi no Dungeon - Fuurai no Shiren GB 2 - Sabaku no Majou (Japan) (BFWJ),风来的西林2 - 沙漠之魔城
GB Harobots (Japan),哈罗机器人
GB Karan Koron Gakuen - Hanafuda Mahjong (Japan),华兰虎龙学园
Gaiamaster Duel - Card Attackers (Japan),盖亚王卡片之战
Gakkyuu Ou Yamazaki (Japan) (Rev 1) (GB Compatible),学级王山崎
Galaga - Destination Earth (USA),太空小蜜蜂
Gambler Densetsu Tetsuya - Shinjuku Tenun Hen (Japan),胜负师传说 - 哲也苏醒传说
Gambler Densetsu Tetsuya - Shinjuku Tenun Hen (Japan) (Rev 1),胜负师传说 - 哲也苏醒传说
"Game & Watch Gallery 2 (USA, Europe) (SGB Enhanced) (GB Compatible)",Game&Watch合集2
"Game & Watch Gallery 3 (USA, Europe) (SGB Enhanced) (GB Compatible)",Game&Watch合集3
Game Boy Gallery 3 (Australia) (SGB Enhanced) (GB Compatible),GB游戏集锦3
Game Boy Gallery 3 (Japan) (SGB Enhanced) (GB Compatible),GB游戏集锦3
Game Boy Gallery 4 (Australia) (SGB Enhanced) (GB Compatible),任天堂游戏集锦4
Game Boy Wars 2 (Japan) (SGB Enhanced) (GB Compatible),GB大战略2
Game Boy Wars 3 (Japan),GB大战略3
Game Conveni 21 (Japan) (GB Compatible),游戏21合1
"Games Frenzy (Europe) (En,Fr,De)",高伯智力游戏合集
Ganbare Goemon - Mononoke Douchuu Tobidase Nabebugyou! (Japan) (SGB Enhanced) (GB Compatible),大盗伍佑卫门2
Ganbare Goemon - Seikuushi Dynamites Arawaru!! (Japan),大盗伍佑卫门3
Ganbare Goemon - Tengutou no Gyakushuu (Japan) (GB Compatible),大盗五右卫门 - 天狗党的逆袭
Ganbare! Nippon! Olympic 2000 (Japan),奥林匹克2000
"Geheimnis der Happy Hippo-Insel, Das (Germany)",快乐河马
Gekisou Dangun Racer - Onsoku Buster Dangun Dan (Japan),激走赛车
Gem Gem Monster (Japan) (SGB Enhanced) (GB Compatible),宝石怪兽
Gensou Maden Saiyuuki - Sabaku no Shijin (Japan),最游记
Get Chuu Club - Minna no Konchuu Daizukan (Japan) (Rumble Version) (SGB Enhanced) (GB Compatible),昆虫俱乐部
"Gex - Enter the Gecko (USA, Europe) (GB Compatible)",杰克龙
"Gex 3 - Deep Cover Gecko (Europe) (En,Fr,De,Es,It)",杰克龙3
Gex 3 - Deep Pocket Gecko (USA),杰克龙3
"Ghosts'n Goblins (USA, Europe) (GB Compatible)",魔界村
Gift (Europe),小恶魔
Gifty (Germany) (En),小恶魔
Glocal Hexcite (Japan) (SGB Enhanced) (GB Compatible),六角方块
"Gobs of Games (USA) (En,Fr,De)",高伯智力游戏合集
"Godzilla - The Series (Europe) (En,Fr,De) (GB Compatible)",哥斯拉
"Godzilla - The Series (USA) (En,Fr,De) (GB Compatible)",哥斯拉
"Godzilla - The Series - Monster Wars (Europe) (En,Fr,De)",哥斯拉 - 怪兽战争
"Godzilla - The Series - Monster Wars (USA) (En,Fr,De)",哥斯拉 - 怪兽战争
"Gold and Glory - The Road to El Dorado (Europe) (En,Fr,De,Es,It,Nl)",朵拉的冒险
Gold and Glory - The Road to El Dorado (USA),朵拉的冒险
"Golden Goal (Europe) (En,Fr,De,Es,It,Nl,Sv) (GB Compatible)",黄金守门员
"Golden Goal (Germany) (En,Fr,De,Es,It,Nl,Sv) (GB Compatible)",黄金守门员
Golf Daisuki! (Japan) (SGB Enhanced) (GB Compatible),我爱高尔夫
Golf Ou - The King of Golf (Japan) (SGB Enhanced) (GB Compatible),高尔夫球王
Golf de Ohasuta (Japan) (GB Compatible),早安高尔夫
Gonta no Okiraku Daibouken (Japan),狗狗大冒险
Goraku Ou Tango! (Japan) (GB Compatible),娱乐单词
"Grand Theft Auto (Europe) (En,Fr,De,Es,It) (GB Compatible)",侠盗猎车手
Grand Theft Auto (USA) (GB Compatible),侠盗猎车手
"Grand Theft Auto 2 (Europe) (En,Fr,De,Es,It)",侠盗猎车手2
Grand Theft Auto 2 (USA),侠盗猎车手2
Grandia - Parallel Trippers (Japan),格兰蒂亚 - 平行的旅途
Granduel - Shinki Dungeon no Hihou (Japan),卡片大决斗
"Great Battle Pocket, The (Japan) (SGB Enhanced) (GB Compatible)",卡片英雄大对决
"Gremlins - Unleashed (Europe) (En,Fr,De,Es,It,Pt)",小魔怪 - 释放
Grinch (Japan),圣诞绿精灵
"Grinch, The (Europe) (En,Fr,De)",圣诞绿精灵
"Grinch, The (USA)",圣诞绿精灵
Guruguru Garakutas (Japan) (SGB Enhanced) (GB Compatible),秘界历险
Guruguru Town Hanamaru-kun (Japan),克鲁镇
Gute Zeiten Schlechte Zeiten Quiz (Germany) (GB Compatible),好时光坏时光
Gyouten Ningen Batseelor - Doctor Guy no Yabou (Japan),诺雅堡医生
"Halloween Racer (Europe) (En,Fr,De,Es,It,Pt)",万圣节赛车
Hamster Club (Japan) (GB Compatible),黄金鼠俱乐部
Hamster Club - Awasete Chuu (Japan),黄金鼠方块
Hamster Club - Oshiema Chuu (Japan),黄金鼠俱乐部
Hamster Club 2 (Japan) (GB Compatible),黄金鼠俱乐部2
Hamster Monogatari GB + Magi Ham no Mahou Shoujo (Japan),仓鼠物语GB - 哈姆魔法少女
Hamster Paradise (Japan) (SGB Enhanced) (GB Compatible),天竺鼠乐园
Hamster Paradise 2 (Japan),天竺鼠乐园2
Hamster Paradise 2 (Japan) (Rev 1),天竺鼠乐园2
Hamster Paradise 3 (Japan),天竺鼠乐园3
Hamster Paradise 4 (Japan),黄金鼠俱乐部4
"Hamtaro - Ham-Hams Unite! (Europe) (En,Fr,De,Es,It)",哈姆太郎 - 哈姆哈姆大联合
Hamtaro - Ham-Hams Unite! (USA),哈姆太郎 - 哈姆哈姆大联合
Hamunaptra - Ushinawareta Sabaku no Miyako (Japan),木乃伊 - 失落的沙城
Hana Yori Dango - Another Love Story (Japan),耽美传说
Hanasaka Tenshi Tenten-kun no Beat Breaker (Japan) (SGB Enhanced) (GB Compatible),动感节拍
"Hands of Time (USA, Europe) (En,Fr,De,Es,It,Nl)",野战兵
Harley-Davidson Motor Cycles - Race Across America (USA),哈雷摩托拉力赛
"Harry Potter and the Chamber of Secrets (USA, Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,Da)",哈利波特与密室
"Harry Potter and the Sorcerer's Stone (USA, Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi)",哈利波特与魔法石
Harry Potter to Kenja no Ishi (Japan),哈利波特与魔法石
Harvest Moon 2 GBC (Europe) (SGB Enhanced) (GB Compatible),牧场物语2
Harvest Moon 2 GBC (Germany) (SGB Enhanced) (GB Compatible),牧场物语2
Harvest Moon 2 GBC (USA) (SGB Enhanced) (GB Compatible),牧场物语2
Harvest Moon 3 GBC (USA),牧场物语3
Harvest Moon GB (Europe) (SGB Enhanced) (GB Compatible),牧场物语
Harvest Moon GB (Germany) (SGB Enhanced) (GB Compatible),牧场物语
Harvest Moon GBC (USA) (SGB Enhanced) (GB Compatible),牧场物语
Hello Kitty no Beads Factory (Japan) (SGB Enhanced) (GB Compatible),凯蒂猫彩珠工房
Hello Kitty no Happy House (Japan),凯蒂猫 - 欢乐屋
Hello Kitty no Magical Museum (Japan) (SGB Enhanced) (GB Compatible),凯蒂猫 - 魔法书
Hello Kitty no Sweet Adventure - Daniel-kun ni Aitai (Japan) (SGB Enhanced) (GB Compatible),凯蒂猫甜蜜冒险
Hello Kitty to Dear Daniel no Dream Adventure (Japan),凯蒂猫和丹尼尔的梦冒险
Hello Kitty's Cube Frenzy (USA) (GB Compatible),凯蒂猫方块
"Hercules - The Legendary Journeys (Europe) (En,Fr,De,Es,It,Nl)",大力神 - 传奇旅程
Hero Hero-kun (Japan),英雄英雄
"Heroes of Might and Magic (Europe) (En,Fr,De)",魔法门之英雄无敌
"Heroes of Might and Magic (USA) (En,Fr,De)",魔法门之英雄无敌
"Heroes of Might and Magic II (USA) (En,Fr,De)",魔法门之英雄无敌2
"Hexcite - The Shapes of Victory (USA, Europe) (SGB Enhanced) (GB Compatible)",六角方块
Hiryuu no Ken - Retsuden GB (Japan),飞龙之拳烈传
Hissatsu Pachinko Boy - CR Monster House (Japan),必杀柏青哥小子
Hole in One Golf (USA) (Rumble Version) (SGB Enhanced) (GB Compatible),一杆进洞高尔夫
"Hollywood Pinball (Europe) (En,Fr,De,It) (GB Compatible)",好莱坞弹珠台
Hollywood Pinball (Japan) (GB Compatible),好莱坞弹珠台
"Holy Magic Century (Europe) (En,Fr,De) (SGB Enhanced) (GB Compatible)",圣魔法世纪
Honkaku Hanafuda GB (Japan),本格花礼
Honkaku Shougi - Shougi Ou (Japan) (SGB Enhanced) (GB Compatible),本格将棋
Honkaku Taisen Shougi Ayumu (Japan) (GB Compatible),将棋 - 本格对战
Honkaku Yonin Uchi Mahjong - Mahjong Ou (Japan) (SGB Enhanced) (GB Compatible),本格四人打麻将 - 麻将王
"Hot Wheels - Stunt Track Driver (USA, Europe) (SGB Enhanced) (GB Compatible)",风火轮赛车
Hoyle Card Games (USA),圣牌战
Hoyle Casino (USA),圣赌场
"Hugo - Black Diamond Fever (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi)",雨果大冒险
"Hugo - The Evil Mirror (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi)",雨果 - 邪恶的镜子
Hugo 2 1-2 (Germany) (GB Compatible),雨果大冒险2
Hunter x Hunter - Hunter no Keifu (Japan),全职猎人 - 猎人的系谱
Hunter x Hunter - Kindan no Hihou (Japan),全职猎人 - 禁断的秘宝
Hype - The Time Quest (Brazil) (En),时间之谜
"Hype - The Time Quest (Europe) (En,Fr,De,Es,It,Nl,Sv,Da)",时间之谜
Hyper Olympic - Winter 2000 (Japan),冬季奥运2000
Hyper Olympic Series - Track & Field GB (Japan) (SGB Enhanced) (GB Compatible),超级奥运会系列 - 田径赛
Ide Yousuke no Mahjong Kyoushitsu GB (Japan),井出洋介麻雀教室
"Indiana Jones and the Infernal Machine (USA, Europe) (En,Fr,De)",印第安纳琼斯
"Inspector Gadget - Operation Madkactus (Europe) (En,Fr,De,Es,It,Nl)",神探加杰特
Inspector Gadget - Operation Madkactus (USA),神探加杰特
International Karate 2000 (Europe),国际空手道
International Rally (USA) (SGB Enhanced) (GB Compatible),国际拉力
International Superstar Soccer 2000 (Europe),国际超级明星足球2000
International Superstar Soccer 2000 (USA),国际超级明星足球2000
International Superstar Soccer 99 (Europe) (SGB Enhanced) (GB Compatible),国际足球明星联赛'99
International Superstar Soccer 99 (USA) (SGB Enhanced) (GB Compatible),国际足球明星联赛'99
"International Track & Field (Europe) (En,Fr,De,It) (SGB Enhanced) (GB Compatible)",国际田径赛
International Track & Field (USA) (SGB Enhanced) (GB Compatible),国际田径赛
International Track & Field - Summer Games (Europe),国际田径赛 - 夏季赛
It's a World Rally (Japan) (SGB Enhanced) (GB Compatible),环球赛车
Itsudemo Pachinko GB - CR Monster House (Japan),随时随地柏青哥
J.League Excite Stage GB (Japan),J联盟足球
J.League Excite Stage Tactics (Japan),J联盟足球经理
Jack no Daibouken - Daimaou no Gyakushuu (Japan) (SGB Enhanced) (GB Compatible),杰克大冒险 - 大魔王的逆袭
Jagainu-kun (Japan) (GB Compatible),奇异岛
Jankyuusei - Cosplay Paradise (Japan),雀级生 - Cosplay天国
Janosch - Das grosse Panama-Spiel (Germany),巴拿马演说记
Jay und die Spielzeugdiebe (Germany),小狮子杰克
Jeff Gordon XS Racing (USA) (GB Compatible),杰夫乔登赛车
"Jeremy McGrath Supercross 2000 (USA, Europe)",杰尔米迈戈瑞超级越野摩托赛2000
Jet de Go! - Let's Go by Airliner (Japan),民航机GO
"Jim Henson's Bear in the Big Blue House (Europe) (En,Fr,De,Es,It,Nl)",蓝屋里的熊
"Jim Henson's Bear in the Big Blue House (USA) (En,Fr,De,Es,It,Nl)",蓝屋里的熊
"Jim Henson's Muppets (Europe) (En,Fr,De,Es,It,Nl,Sv)",吉姆亨森的布偶
"Jim Henson's Muppets (Europe) (En,Fr,De,Es,It,Nl,Sv) (GB Compatible)",吉姆亨森的布偶
Jim Henson's Muppets (USA),吉姆亨森的布偶
Jimmy White's Cueball (Europe),吉米撞球
Jinsei Game - Tomodachi Takusan Tsukurou yo! (Japan) (SGB Enhanced) (GB Compatible),人生剧场
Jisedai Begoma Battle Beyblade (Japan),次世代陀螺战
Jissen ni Yakudatsu Tsumego (Japan) (Rev 1),实战围棋
"John Romero's Daikatana (Europe) (En,Fr,It)",大刀
"John Romero's Daikatana (Europe) (Fr,De,Es)",大刀
Joryuu Janshi ni Chousen GB - Watashi-tachi ni Chousen Shitene! (Japan) (SGB Enhanced) (GB Compatible),挑战女流雀士
JumpStart Dino Adventure - Field Trip (USA),跳跃之星 - 丁诺的冒险
"Jungle Book, The - Mowgli's Wild Adventure (Europe) (En,Fr,De,Es,It)",森林小泰山
"Jungle Book, The - Mowgli's Wild Adventure (USA) (En,Fr,De,Es,It)",森林小泰山
Juukou Senki Bullet Battlers (Japan) (SGB Enhanced) (GB Compatible),统钢战记
K.O. - The Pro Boxing (Japan),KO职业拳王
Kaept'n Blaubaer - Die verrueckte Schatzsuche (Germany),布鲁熊智能湖
Kaitei Densetsu!! Treasure World (Japan) (GB Compatible),怪谈传说
Kakurenbo Battle - Monster Tactics (Japan),机械兵团战
Kakutou Ryouri Densetsu Bistro Recipe - Gekitou Foodon Battle Hen (Japan) (SGB Enhanced) (GB Compatible),格斗料理传说 - 激斗篇
Kakutou Ryouri Densetsu Bistro Recipe - Kettou Bistgarm Hen (Japan) (SGB Enhanced) (GB Compatible),格斗料理传说 - 决斗篇
Kanji Boy (Japan) (SGB Enhanced) (GB Compatible),汉字男孩
Kanji Boy 2 (Japan) (SGB Enhanced) (GB Compatible),汉字男孩2
Kanji Boy 3 (Japan),汉字男孩3
Kanji de Puzzle (Japan) (GB Compatible),汉字猜谜
Kanzume Monsters Parfait (Japan) (SGB Enhanced) (GB Compatible),罐头怪兽
"Karamuchou wa Oosawagi! - Okawari! (Japan) (SGB Enhanced, GB Compatible) (NP)",益智软糖大冒险
Karamuchou wa Oosawagi! - Polinkies to Okashina Nakama-tachi (Japan) (SGB Enhanced) (GB Compatible),益智软糖大冒险
Kaseki Sousei Reborn II - Monster Digger (Japan) (SGB Enhanced) (GB Compatible),化石创世2
Katou Hifumi Kudan - Shougi Kyoushitsu (Japan) (SGB Enhanced) (GB Compatible),将棋教室
Kawa no Nushi Tsuri 4 (Japan) (Rumble Version) (SGB Enhanced) (GB Compatible),钓鱼太郎4
Kawaii Pet Shop Monogatari (Japan) (SGB Enhanced) (GB Compatible),可爱宠物店物语
Kawaii Pet Shop Monogatari 2 (Japan) (GB Compatible),可爱宠物店物语2
Kawaii Pet Shop Monogatari 2 (Japan) (Rev 1) (GB Compatible),可爱宠物店物语2
"Keep the Balance (Europe) (En,Fr,De,Es,It)",保持平衡
Keibajou e Ikou! Wide (Japan) (GB Compatible),前往竞马场
Keitai Denjuu Telefang - Power Version (Japan) (GB Compatible),携带电兽 - 力量版
Keitai Denjuu Telefang - Speed Version (Japan) (GB Compatible),携带电兽 - 速度版
Kelly Club (USA),凯莉俱乐部
Ken Griffey Jr.'s Slugfest (USA),肯格瑞夫棒球
Kettou Transformers Beast Wars - Beast Senshi Saikyou Ketteisen (Japan) (SGB Enhanced) (GB Compatible),机甲战士决定战
Kidou Senkan Nadesico - Ruri Ruri Mahjong (Japan),机动战舰抚子号 - 露莉露莉麻将
Kikansha Thomas - Sodor-tou no Nakama-tachi (Japan),托马斯火车
Kindaichi Shounen no Jikenbo - 10 Nenme no Shoutaijou (Japan) (SGB Enhanced) (GB Compatible),金田一少年的事件簿 - 十年后的招待券
Kinniku Banzuke GB - Chousensha wa Kimida! (Japan) (SGB Enhanced) (GB Compatible),筋番付肉
Kinniku Banzuke GB 2 - Mezase! Muscle Champion (Japan) (SGB Enhanced) (GB Compatible),筋番付肉2
Kinniku Banzuke GB 3 - Shinseiki Survival Retsuden! (Japan),筋番付肉3
Kirby - Tilt 'n' Tumble (USA),星之卡比
"Kirikou (Europe) (En,Fr,De,Es,It,Pt)",埃及冒险
Kisekae Series 2 - Oshare Nikki (Japan),打扮日记
Kisekae Series 2 - Oshare Nikki (Japan) (Rev 1),打扮日记
Kisekae Series 3 - Kisekae Hamster (Japan),少女日记日3
"Klax (USA, Europe)",翻转方块
"Klustar (Europe) (En,Fr,De,Es,It) (GB Compatible)",旋转方块
Klustar (USA) (GB Compatible),旋转方块
"Knockout Kings (USA, Europe)",拳击王
"Koenig der Loewen, Der - Simbas grosses Abenteuer (Germany)",洛文之歌 - 辛巴的冒险
"Koguru Guruguru - Guruguru to Nakayoshi (Japan) (SGB Enhanced, GB Compatible) (NP)",咕噜咕噜到中岛
Konami GB Collection Vol.1 (Europe) (GB Compatible),科乐美GB游戏合集1
Konami GB Collection Vol.2 (Europe) (GB Compatible),科乐美GB游戏合集2
Konami GB Collection Vol.3 (Europe) (GB Compatible),科乐美GB游戏合集3
Konami GB Collection Vol.4 (Europe) (GB Compatible),科乐美GB游戏合集4
Konami Winter Games (Europe),科乐美冬奥会
Konchuu Fighters (Japan),昆虫格斗
Konchuu Hakase 2 (Japan) (Rev 1) (SGB Enhanced) (GB Compatible),昆虫博士2
Konchuu Hakase 2 (Japan) (SGB Enhanced) (GB Compatible),昆虫博士2
Konchuu Hakase 3 (Japan),昆虫博士3
Korokoro Kirby (Japan),星之卡比
Koto Battle - Tengai no Moribito (Japan),天外守护者
Koushien Pocket (Japan) (SGB Enhanced) (GB Compatible),甲子园棒球
"LEGO Alpha Team (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da)",乐高游戏世界
LEGO Alpha Team (USA),乐高游戏世界
"LEGO Island 2 - The Brickster's Revenge (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da)",乐高岛2
"LEGO Island 2 - The Brickster's Revenge (USA) (En,Fr,Es)",乐高岛2
"LEGO Racers (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da)",乐高大赛车
"LEGO Racers (USA) (En,Fr,Es)",乐高大赛车
"LEGO Stunt Rally (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da)",乐高方程式赛车
LEGO Stunt Rally (USA),乐高方程式赛车
LNF Stars 2001 (France),联盟足球明星赛2001
"Land Before Time, The (Europe) (En,Fr,De,Es,It)",原始大陆
"Land Before Time, The (USA)",原始大陆
Las Vegas Cool Hand (USA) (GB Compatible),拉斯维加斯赌圣
"Laura (Europe) (En,Fr,De,Es,It,Nl,Sv,Da)",罗拉
Laura (USA),罗拉
"Le Mans 24 Hours (Europe) (En,Fr,De,Es,It)",勒芒24小时耐力赛
"Legend of Zelda, The - Link's Awakening DX (France) (Rev 1) (SGB Enhanced) (GB Compatible)",塞尔达传说 - 梦见岛DX
"Legend of Zelda, The - Link's Awakening DX (France) (SGB Enhanced) (GB Compatible)",塞尔达传说 - 梦见岛DX
"Legend of Zelda, The - Link's Awakening DX (Germany) (Rev 1) (SGB Enhanced) (GB Compatible)",塞尔达传说 - 梦见岛DX
"Legend of Zelda, The - Link's Awakening DX (Germany) (SGB Enhanced) (GB Compatible)",塞尔达传说 - 梦见岛DX
"Legend of Zelda, The - Link's Awakening DX (USA, Europe) (Rev 1) (SGB Enhanced) (GB Compatible)",塞尔达传说 - 梦见岛DX
"Legend of Zelda, The - Link's Awakening DX (USA, Europe) (Rev 2) (SGB Enhanced) (GB Compatible)",塞尔达传说 - 梦见岛DX
"Legend of Zelda, The - Link's Awakening DX (USA, Europe) (SGB Enhanced) (GB Compatible)",塞尔达传说 - 梦见岛DX
"Legend of Zelda, The - Oracle of Ages (Europe) (En,Fr,De,Es,It)",塞尔达传说 - 时空之章
"Legend of Zelda, The - Oracle of Ages (USA, Australia)",塞尔达传说 - 时空之章
"Legend of Zelda, The - Oracle of Seasons (Europe) (En,Fr,De,Es,It)",塞尔达传说 - 大地之章
"Legend of Zelda, The - Oracle of Seasons (USA, Australia)",塞尔达传说 - 大地之章
Legend of the River King 2 (Europe) (SGB Enhanced) (GB Compatible),钓鱼大王2
Legend of the River King 2 (USA) (SGB Enhanced) (GB Compatible),钓鱼大王2
Legend of the River King GB (Europe) (SGB Enhanced) (GB Compatible),钓鱼大王
Legend of the River King GB (Germany) (SGB Enhanced) (GB Compatible),钓鱼大王
Legend of the River King GBC (USA) (SGB Enhanced) (GB Compatible),钓鱼太郎
Lemmings & Oh No! More Lemmings (USA),旅鼠总动员
Lemmings VS (Japan),旅鼠总动员
Lil' Monster (USA) (SGB Enhanced) (GB Compatible),宝石怪兽
"Lion King, The - Simba's Mighty Adventure (USA, Europe)",狮子王 - 辛巴的冒险
Little Magic (Japan),小小魔法使
"Little Mermaid II, The - Pinball Frenzy (Europe) (En,Fr,De,Es,It)",小美人鱼2
"Little Mermaid II, The - Pinball Frenzy (USA) (En,Fr,De,Es,It) (Rumble Version)",小美人鱼2
Little Nicky (USA),小奈奇
Lode Runner - Domudomu Dan no Yabou (Japan) (GB Compatible),淘金者
Lodoss-tou Senki - Eiyuu Kishiden GB (Japan) (SGB Enhanced) (GB Compatible),罗德岛战记 - 英雄骑士传
Logical (Europe),逻辑方块
Logical (USA),逻辑方块
Looney Tunes (Europe) (GB Compatible),兔八哥
Looney Tunes (USA) (GB Compatible),兔八哥
"Looney Tunes - Carrot Crazy (USA) (En,Fr,Es) (GB Compatible)",兔八哥疯狂卡通
"Looney Tunes - Twouble! (USA) (En,Fr,Es) (GB Compatible)",大野猫与金丝雀
"Looney Tunes Collector - Alert! (USA) (En,Fr,Es)",兔八哥合集 - 火星警报
"Looney Tunes Collector - Martian Alert! (Europe) (En,Fr,De,Es,It,Nl)",兔八哥合集 - 火星警报
Looney Tunes Collector - Martian Quest! (Japan),兔八哥合集 - 火星警报
"Looney Tunes Collector - Martian Revenge! (Europe) (En,Fr,De,Es,It,Nl)",华纳明星合集 - 玛文的反击
"Looney Tunes Racing (Europe) (En,Fr,De,Es,It,Nl)",兔八哥赛车
"Looney Tunes Racing (USA) (En,Fr,De,Es,It,Nl)",兔八哥赛车
"Loppi Puzzle Magazine - Hirameku Puzzle Dai-2-gou (Japan) (Rev 1) (SGB Enhanced, GB Compatible) (NP)",洛派智力杂志 - 灵感解谜第2期
"Loppi Puzzle Magazine - Hirameku Puzzle Dai-2-gou (Japan) (SGB Enhanced, GB Compatible) (NP)",洛派智力杂志 - 灵感解谜第2期
"Loppi Puzzle Magazine - Hirameku Puzzle Dai-3-gou (Japan) (Rev 1) (SGB Enhanced, GB Compatible) (NP)",洛派智力杂志 - 灵感解谜第3期
"Loppi Puzzle Magazine - Hirameku Puzzle Dai-3-gou (Japan) (SGB Enhanced, GB Compatible) (NP)",洛派智力杂志 - 灵感解谜第3期
"Loppi Puzzle Magazine - Hirameku Puzzle Soukangou (Japan) (Rev 1) (SGB Enhanced, GB Compatible) (NP)",洛派智力杂志 - 灵感解谜创刊号
"Loppi Puzzle Magazine - Hirameku Puzzle Soukangou (Japan) (SGB Enhanced, GB Compatible) (NP)",洛派智力杂志 - 灵感解谜创刊号
"Loppi Puzzle Magazine - Kangaeru Puzzle Dai-2-gou (Japan) (Rev 1) (SGB Enhanced, GB Compatible) (NP)",洛派智力杂志 - 思考解谜第2期
"Loppi Puzzle Magazine - Kangaeru Puzzle Dai-2-gou (Japan) (SGB Enhanced, GB Compatible) (NP)",洛派智力杂志 - 思考解谜第2期
"Loppi Puzzle Magazine - Kangaeru Puzzle Dai-3-gou (Japan) (Rev 1) (SGB Enhanced, GB Compatible) (NP)",洛派智力杂志 - 思考解谜第3期
"Loppi Puzzle Magazine - Kangaeru Puzzle Dai-3-gou (Japan) (SGB Enhanced, GB Compatible) (NP)",洛派智力杂志 - 思考解谜第3期
"Loppi Puzzle Magazine - Kangaeru Puzzle Soukangou (Japan) (Rev 1) (SGB Enhanced, GB Compatible) (NP)",洛派智力杂志 - 思考解谜创刊号
"Loppi Puzzle Magazine - Kangaeru Puzzle Soukangou (Japan) (SGB Enhanced, GB Compatible) (NP)",洛派智力杂志 - 思考解谜创刊号
Love Hina Party (Japan),纯情房东俏房客 - 聚会
Love Hina Pocket (Japan),纯情房东俏房客 - 口袋版
Love Hina Pocket (Japan) (Rev 1),纯情房东俏房客 - 口袋版
Luca no Puzzle de Daibouken! (Japan) (SGB Enhanced) (GB Compatible),海豚大冒险
"Lucky Luke (Europe) (En,Fr,De,Es)",幸运牛仔
"Lucky Luke (USA) (En,Fr,De,Es)",幸运牛仔
"Lucky Luke - Desperado Train (Europe) (En,Fr,De,Es,It,Nl)",幸运牛仔 - 亡命列车
"Lufia - The Legend Returns (Europe) (En,De)",四狂神战记 - 传说再现
Lufia - The Legend Returns (USA),四狂神战记 - 传说再现
M&M's Minis Madness (Europe),疯狂巧克力
M&M's Minis Madness (Germany),疯狂巧克力
M&M's Minis Madness (USA),疯狂巧克力
"MTV Sports - Pure Ride (USA, Europe)",MTV运动员 - 滑雪
"MTV Sports - Skateboarding Featuring Andy MacDonald (USA, Europe)",MTV运动员 - 滑板
"MTV Sports - T.J. Lavin's Ultimate BMX (USA, Europe)",MTV运动员 - BMX越野脚踏车
Macross 7 - Ginga no Heart o Furuwasero!! (Japan),超时空要塞7
"Madden NFL 2000 (USA, Europe) (SGB Enhanced) (GB Compatible)",麦登橄榄球2000
Madden NFL 2001 (USA),麦登橄榄球2001
Madden NFL 2002 (USA),麦登橄榄球2002
Magi Nation (USA),指轮传奇
Magical Chase GB - Minarai Mahoutsukai Kenja no Tani e (Japan),小魔女
"Magical Drop (Europe) (En,Fr,De)",魔法气泡
Magical Drop (USA),魔法气泡
"Magical Tetris Challenge (Europe) (En,Fr,De,Es,It,Nl,Sv)",米老鼠方块
"Magical Tetris Challenge (Europe) (En,Fr,De,Es,It,Nl,Sv) (Rev 1)",米老鼠方块
Magical Tetris Challenge (USA),米老鼠方块
Mahjong Joou (Japan) (SGB Enhanced) (GB Compatible),麻将女王
Mahjong Quest (Japan) (SGB Enhanced) (GB Compatible),麻将试炼场
Majokko Mari-chan no Kisekae Monogatari (Japan) (Rev 1) (SGB Enhanced) (GB Compatible),变装少女
Majokko Mari-chan no Kisekae Monogatari (Japan) (SGB Enhanced) (GB Compatible),变装少女
"Marble Madness (USA, Europe)",小滚珠
Marie no Atelier GB (Japan) (SGB Enhanced) (GB Compatible),炼金术士 - 玛莉篇
Mario Golf (Europe),马里奥高尔夫
Mario Golf (USA),马里奥高尔夫
