Name EN,Name CN
Gouketsuji Ichizoku (Japan),豪血寺一族
"Granada (Japan, USA) (En)",格兰达战记
"Granada (Japan, USA) (En) (Rev A)",格兰达战记
GrandSlam - The Tennis Tournament '92 (Japan),大满贯网球'92
GrandSlam - The Tennis Tournament (Europe),大满贯网球
Great Circus Mystery - Mickey to Minnie Magical Adventure 2 (Japan),米老鼠大冒险2
"Great Circus Mystery Starring Mickey & Minnie, The (USA)",米老鼠 - 不可思议大马戏团
"Great Waldo Search, The (USA)",沃尔多大法师
Greatest Heavyweights (Europe),重量级拳击
Greatest Heavyweights (Japan) (En),重量级拳击
Greatest Heavyweights (USA),重量级拳击
"Greendog - The Beached Surfer Dude! (USA, Europe)",绿狗
Grind Stormer (USA),碾磨暴风雨
Growl (USA),咆哮如雷
Gunship (Europe),武装直升机
Gunstar Heroes (Europe),火枪英雄
Gunstar Heroes (Japan),火枪英雄
Gunstar Heroes (USA),火枪英雄
Gynoug (Europe),翼人
Gynoug (Japan) (En),翼人
Hard Drivin' (World),迅猛赛车
"HardBall '94 (USA, Europe)",硬派棒球'94
HardBall '95 (USA),硬派棒球'95
"Haunting Starring Polterguy (USA, Europe)",幽灵闹鬼
Havoc (Europe),海盗船长
Head-On Soccer (USA),头顶足球
Heavy Nova (USA),重型诺瓦
Heavy Unit - Mega Drive Special (Japan) (En),重兵压境
Hellfire (Europe),地狱火
Hellfire (Japan) (En),地狱火
Hellfire (USA),地狱火
Herzog Zwei (Japan),离子战机
"Herzog Zwei (USA, Europe)",离子战机
"High Seas Havoc (USA) (En,Ja)",大海哮 - 火箭骑士
Hit the Ice - VHL - The Official Video Hockey League (USA),暴力冰球
Hokuto no Ken - Shin Seikimatsu Kyuuseishu Densetsu (Japan),北斗神拳2
"Home Alone (USA, Europe)",小鬼当家
Home Alone 2 - Lost in New York (USA),小鬼当家2
Honoo no Toukyuuji - Dodge Danpei (Japan),燃烧吧投球手 - 躲闪丹贝
Hook (Europe),小飞侠
Hook (USA),小飞侠
"Humans, The (USA)",原始新人类
Hurricanes (Europe),狂风
"Hybrid Front, The (Japan)",轨道战争
Hyokkori Hyoutan-jima - Daitouryou wo Mezase! (Japan),大统领
Hyper Dunk (Europe),超级扣篮
Hyper Dunk - The Playoff Edition (Japan) (En),疯狂灌篮 - 季后赛
Hyper Marbles (Japan) (Game no Kanzume Otokuyou),大碰撞
I Love Mickey Mouse - Fushigi no Oshiro Daibouken (Japan),我爱米奇 - 奇幻城堡大冒险
I Love Mickey and Donald - Fushigi na Magic Box (Japan),我爱米奇和唐老鸭 - 神奇魔法盒
I Love Mickey and Donald - Fushigi na Magic Box (Japan) (Rev 1),我爱米奇和唐老鸭 - 神奇魔法盒
"IMG International Tour Tennis (USA, Europe)",网球巡迴赛
Ikasuze! Koi no Doki Doki Penguin Land MD (Japan) (Game no Kanzume Otokuyou),蛋蛋企鹅大陆
"Immortal, The (USA, Europe)",死神传说
"Incredible Crash Dummies, The (USA, Europe)",铁人狂奔
"Incredible Hulk, The (USA, Europe)",绿巨人
Indiana Jones and the Last Crusade (Europe),印第安那琼斯
Indiana Jones and the Last Crusade (USA),印第安那琼斯
"Insector X (Japan, Korea) (En)",兵蜂
Insector X (USA),兵蜂
Instruments of Chaos Starring Young Indiana Jones (USA),少年印第安那琼斯
International Rugby (Europe),国际橄榄球
"International Sensible Soccer (Europe) (En,Fr,De,It)",国际智能足球
"International Superstar Soccer Deluxe (Europe, Brazil) (En)",国际全明星足球
"Izzy's Quest for the Olympic Rings (USA, Europe)",百年奥运会
J. League Champion Soccer (Japan),J联盟足球
J. League Pro Striker (Japan),J联盟
J. League Pro Striker (Japan) (Rev A),J联盟
J. League Pro Striker 2 (Japan),J联盟2
J. League Pro Striker Perfect (Japan),日本职业足球前锋完美版
"Jack Nicklaus' Power Challenge Golf (USA, Europe)",高尔夫
"James 'Buster' Douglas Knockout Boxing (USA, Europe)",詹姆斯巴斯特道格拉斯拳击
James Bond 007 - The Duel (Europe),詹姆斯庞德 - 决斗
James Bond 007 - The Duel (USA),詹姆斯庞德 - 决斗
"James Pond - Underwater Agent (USA, Europe)",詹姆斯庞德 - 水下特工
"James Pond 3 (USA, Europe)",詹姆斯庞德3
"James Pond II (Japan, Korea) (Ja)",詹姆斯庞德II
"James Pond II - Codename - Robocod (USA, Europe)",詹姆斯庞德2
Jammit (USA),街头篮球
Janou Touryuumon (Japan),雀皇登龙门
Jantei Monogatari (Japan),雀侦物语
"Jashin Draxos (Japan, Korea) (En)",邪神德拉克斯
Jennifer Capriati Tennis (USA),詹尼佛网球
Jeopardy! (USA),智力问答
Jeopardy! - Deluxe Edition (USA),豪华智力问答
Jeopardy! - Sports Edition (USA),智力问答体育类
Jerry Glanville's Pigskin Footbrawl (USA),杰瑞橄榄球
Jewel Master (Japan) (En),宝石战士
"Jewel Master (USA, Europe)",宝石战士
Jim Power - The Lost Dimension in 3D (World),吉姆力量 - 三维迷失维度
Jimmy White's Whirlwind Snooker (Europe),立体桌球
Joe & Mac (USA),战斗原始人
Joe Montana Football (World),约翰马顿美式足球
Joe Montana II - Sports Talk Football (World),约翰马顿实况足球2
Joe Montana II - Sports Talk Football (World) (Rev A),约翰马顿实况足球2
"John Madden Football '92 (USA, Europe)",麦登橄榄球'92
"John Madden Football '93 (USA, Europe)",麦登橄榄球'93
"John Madden Football '93 (USA, Europe) (Rev 1)",麦登橄榄球'93
"John Madden Football (USA, Europe)",麦登橄榄球
"John Madden Football (USA, Europe) (1990-11-07) (Sega Channel)",麦登橄榄球
John Madden Football - Championship Edition (USA),麦登橄榄球 - 冠军版
John Madden Football - Pro Football (Japan) (En),麦登橄榄球
"Jordan vs Bird (USA, Europe)",乔丹对伯得
"Jordan vs Bird (USA, Europe) (Rev 1)",乔丹对伯得
Jordan vs Bird - One on One (Japan),乔丹对伯得 - 超级一对一
Journey from Darkness - Strider Returns (USA),飞龙再生
JuJu Densetsu (Japan) (En),JuJu传说
Judge Dredd (World),超时空战警
"Junction (Japan, USA) (En)",晃球游戏
"Jungle Book, The (Europe)",泰山传奇
"Jungle Book, The (USA)",泰山传奇
"Jungle Book, The (World) (Disney Classic Games)",泰山传奇
"Jungle Strike (USA, Europe)",丛林攻击
Jungle Strike - Uketsugareta Kyouki (Japan),丛林突击 - 继承的激昂
Jurassic Park (Europe),侏罗纪公园
Jurassic Park (Europe) (1993-06-14) (Sega Channel),侏罗纪公园
Jurassic Park (Japan) (En),侏罗纪公园
Jurassic Park (USA),侏罗纪公园
Jurassic Park (USA) (1993-05-26) (Sega Channel),侏罗纪公园
"Jurassic Park - Rampage Edition (USA, Europe)",侏罗纪公园 - 狂暴版
Justice League Task Force (World),正义联盟超人格斗
Juuouki (Japan) (En),兽王记
Juusou Kihei Leynos (Japan),重装机兵莱因奥斯
Juusou Kihei Leynos (Japan) (Virtual Console),重装机兵莱因奥斯
Ka-Ge-Ki (Japan),火激拳击
Ka-Ge-Ki - Fists of Steel (USA),火激
"Kawasaki Superbike Challenge (USA, Europe)",川崎机车赛
"Kick Boxing, The (Japan, Korea) (En)",踢拳
"Kick Off 3 - European Challenge (Europe) (En,Fr,De,Es,It)",欧洲杯挑战赛
"Kid Chameleon (USA, Europe)",变色龙娃娃
Kidou Keisatsu Patlabor - 98-Shiki Kidou Seyo! (Japan),机动警察 - 98式启动
"Killing Game Show, The (Japan) (En)",机械精灵
King Salmon (Japan),鲑鱼王
King Salmon - The Big Catch (USA),鲑鱼王 - 大鱼
King of the Monsters (Europe),万兽之王
King of the Monsters (Japan),万兽之王
King of the Monsters (USA),万兽之王
King of the Monsters 2 (USA),万兽之王2
"King's Bounty - The Conqueror's Quest (USA, Europe)",国王之恩典
Kishi Densetsu (Japan),骑士传说
Klax (Japan) (Namco),立体方块
"Klax (USA, Europe) (Tengen)",立体方块
Klondike (USA) (Sega Channel),纸牌接龙
Koutetsu Teikoku (Japan),钢铁帝国
"Krusty's Super Fun House (USA, Europe)",科斯特的超级游乐园
"Krusty's Super Fun House (USA, Europe) (Rev A)",科斯特的超级游乐园
Kujaku Ou 2 - Geneijou (Japan),孔雀王2
Kuuga - Operation Code 'Vapor Trail' (Japan),空牙
Kyuukai Douchuuki (Japan),球界道中记
Kyuukyoku Tiger (Japan) (En),究级虎
LHX Attack Chopper (Japan),武装直升机
"LHX Attack Chopper (USA, Europe)",武装直升机
"La Russa Baseball 95 (USA, Australia)",拉鲁萨棒球95
"Lakers versus Celtics and the NBA Playoffs (USA, Europe)",NBA湖人对凯尔特人
Landstalker (USA),皇帝的财宝
Landstalker (USA) (1993-07-13) (Sega Channel),皇帝的财宝
Landstalker (USA) (Genesis Mini),皇帝的财宝
Landstalker - Die Schatze von Konig Nolo (Germany),皇帝的财宝
Landstalker - Die Schatze von Konig Nolo (Germany) (Mega Drive Mini),皇帝的财宝
Landstalker - Koutei no Zaihou (Japan),皇帝的财宝
Landstalker - Koutei no Zaihou (Japan) (Mega Drive Mini),皇帝的财宝
Landstalker - Le Tresor du Roi Nole (France),皇帝的财宝
Landstalker - Le Tresor du Roi Nole (France) (Mega Drive Mini),皇帝的财宝
Landstalker - The Treasures of King Nole (Europe),皇帝的财宝
Landstalker - The Treasures of King Nole (Europe) (Mega Drive Mini),皇帝的财宝
Landstalker - The Treasures of King Nole (Europe) (SEGA Classic Collection),皇帝的财宝
Langrisser (Japan),梦幻模拟战
Langrisser II (Japan),梦幻模拟战2
Langrisser II (Japan) (Rev A),梦幻模拟战2
Langrisser II (Japan) (Rev B),梦幻模拟战2
Last Action Hero (USA),最后魔鬼英雄
"Last Battle (USA, Europe, Korea) (En)",北斗神拳
"Lawnmower Man, The (USA, Europe)",除魔战士
"Legend of Galahad, The (USA, Europe)",亚瑟王
"Legende de Thor, La (France)",托尔传说
"Legende de Thor, La (France) (Mega Drive Mini)",托尔传说
Lemmings (Europe),旅鼠总动员
"Lemmings (Japan, Korea) (En)",旅鼠总动员
Lemmings (USA),旅鼠总动员
Lemmings 2 - The Tribes (Europe),旅鼠总动员2
Lemmings 2 - The Tribes (USA),旅鼠总动员2
Lethal Enforcers (Europe),致命杀手
Lethal Enforcers (Japan) (En),致命杀手
Lethal Enforcers (USA),致命杀手
Lethal Enforcers II - Gun Fighters (Europe),致命杀手2
Lethal Enforcers II - Gun Fighters (USA),致命杀手2
Liberty or Death (USA),独立战争
"Light Crusader (Europe) (En,Fr,De,Es)",光之十字军战士
"Light Crusader (Europe) (En,Ja,Fr,De,Es) (Mega Drive Mini)",光之十字军战士
"Light Crusader (Japan) (En,Ja)",光之十字军战士
"Light Crusader (Japan) (En,Ja) (Mega Drive Mini)",光之十字军战士
"Light Crusader (Korea) (En,Ko)",光之十字军战士
Light Crusader (USA),光之十字军战士
Light Crusader (USA) (Genesis Mini),光之十字军战士
Lightening Force - Quest for the Darkstar (USA),闪电出击特别版
Lightening Force - Quest for the Darkstar (USA) (Sega Ages),闪电出击特别版
"Lion King, The (World)",狮子王
"Lion King, The (World) (Disney Classic Games)",狮子王
Lord Monarch - Tokoton Sentou Densetsu (Japan),蒙纳克皇族 - 最终战斗传说
"Lost Vikings, The (Europe) (En,Fr,De)",维京人
"Lost Vikings, The (USA)",维京人
"Lost Vikings, The (USA) (Rev 1)",维京人
"Lost World, The - Jurassic Park (USA, Europe)",侏罗纪公园2 - 失落的世界
"Lotus II (USA, Europe)",莲花赛车2
"Lotus Turbo Challenge (USA, Europe)",莲花赛车 - 超速挑战
"M-1 Abrams Battle Tank (USA, Europe)",M1艾布拉姆斯战斗坦克
MLBPA Baseball (USA),美国职棒大联盟棒球
MUSHA - Metallic Uniframe Super Hybrid Armor (USA),武士 - 超级装甲
"Madden NFL '94 (USA, Europe)",麦登橄榄球'94
"Madden NFL 95 (USA, Europe)",约翰马顿美式足球95
"Madden NFL 96 (USA, Europe)",约翰马顿美式足球96
"Madden NFL 97 (USA, Europe)",约翰马顿美式足球97
Madden NFL 98 (USA),约翰马顿美式足球98
Madou Monogatari I (Japan),魔法门故事I
"Magic School Bus, The - Space Exploration Game (USA)",神奇校车 - 太空探索游戏
Magical Hat no Buttobi Turbo! Daibouken (Japan),神奇帽子飞天冒险
Magical Taruruuto-kun (Japan),魔法塔鲁鲁顿君
Mahjong Cop Ryuu - Shiro Ookami no Yabou (Japan),麻将龙 - 白狼的野望
Mamono Hunter Youko - Dai 7 no Keishou (Japan),妖怪猎人尤克 - 第七的印记
Man Overboard! (Europe),落水者
Maou Renjishi (Japan),魔王连狮子
Marble Madness (Japan) (En),疯狂小球
"Marble Madness (USA, Europe)",疯狂小球
"Mario Andretti Racing (USA, Europe)",安德烈赛车
"Mario Lemieux Hockey (USA, Europe)",马裡奥曲棍球
Marko (USA),马克的足球
"Marko's Magic Football (Europe) (En,Fr,De,Es)",马可的魔法足球
"Marsupilami (Europe) (En,Fr,De,Es,It)",马苏皮啦米
"Marsupilami (USA) (En,Fr,De,Es,It)",马苏皮啦米
Marvel Land (Japan),奇异岛
Marvel Land (USA),奇异岛
Mary Shelley's Frankenstein (USA),玛丽与雪莱
Master of Monsters (Japan),主人的怪物
Master of Monsters (USA),主人的怪物
Master of Weapon (Japan) (En),支配战机
Maten no Soumetsu (Japan),魔天灭绝
Math Blaster - Episode 1 (USA),数字射击
Maximum Carnage (World),蜘蛛侠与毒液 - 屠杀
Mazin Saga (Asia) (En),Mazin传说
"Mazin Saga (Japan, Korea) (Ja)",Mazin传说
Mazin Saga - Mutant Fighter (USA),魔神传奇 - 变异战士
Mazin Wars (Europe),铁甲万能侠
McDonald's Treasure Land Adventure (Europe),麦当劳叔叔的黄金岛冒险
McDonald's Treasure Land Adventure (Japan),麦当劳叔叔的黄金岛冒险
McDonald's Treasure Land Adventure (USA),麦当劳叔叔的黄金岛冒险
Mega 6 Vol. 3 (Europe),六合一游戏合集第三卷
"Mega Bomberman (Europe, Korea) (En)",炸弹人
Mega Bomberman (USA),炸弹人
Mega Games 2 (Europe),大型游戏合集2
"Mega Games 3 (Europe, Asia) (En)",大型游戏合集3
Mega Games 6 (Europe),六合一游戏合集
Mega Games 6 Vol. 2 (Europe),六合一游戏合集第二卷
"Mega Games I (USA, Europe)",大型游戏合集I
Mega Man - The Wily Wars (Europe),洛克人 - 威利战争
Mega Man - The Wily Wars (USA) (Genesis Mini),洛克人 - 威利战争
Mega SWIV (Europe),威虎战机
Mega Turrican (Europe),Mega银河战士
Mega Turrican (USA),Mega银河战士
"Mega Turrican (USA, Europe) (Virtual Console)",Mega银河战士
"Mega Turrican - Director's Cut (USA, Europe)",超级涡轮机 - 导演剪辑版
Mega lo Mania (Japan),海上争雄
Mega-lo-Mania (Europe),超级狂人
Mega-lo-Mania (France),超级狂人
MegaPanel (Japan),拼图方块
MegaTrax (Japan) (En),小型赛车挑战赛
"Menacer - 6-Game Cartridge (USA, Europe)",光枪游戏6合1
"Mercs (World) (En,Ja)",战场之狼
Metal Fangs (Japan),金属狼
"Michael Jackson's Moonwalker (Japan, USA) (En)",外星战将
Michael Jackson's Moonwalker (World) (Rev A),外星战将
Mick & Mack as the Global Gladiators (USA),橡胶枪
Mickey Mania (Europe),米奇狂热
Mickey Mania - The Timeless Adventures of Mickey Mouse (Japan),疯狂米老鼠
Mickey Mania - The Timeless Adventures of Mickey Mouse (USA),疯狂米老鼠
Mickey's Ultimate Challenge (USA),米老鼠终极挑战
Micro Machines (Europe),微型机器
Micro Machines (Europe) (Rev 1),微型机器
Micro Machines (Europe) (Rev 2),微型机器
Micro Machines (USA),微型机器
Micro Machines (USA) (Rev 1),微型机器
Micro Machines - Military (Europe) (J-Cart),微型机器军事版
Micro Machines - Turbo Tournament 96 (Europe) (J-Cart),微型机器96
Micro Machines - Turbo Tournament 96 (Europe) (Rev 1) (J-Cart),微型机器96
Micro Machines 2 - Turbo Tournament (Europe),微型机器2
Midnight Resistance (Japan),魂斗罗
Midnight Resistance (USA),魂斗罗
Midway Presents Arcade's Greatest Hits (Europe),中路呈现 - 街机最伟大击中
"Mig-29 Fighter Pilot (Europe) (En,Fr,De,Es,It,Nl,Sv,Fi)",米格29
Mig-29 Fighter Pilot (Japan),米格29
Mig-29 Fighter Pilot (USA),米格29
"Might and Magic - Gates to Another World (USA, Europe)",权力与巫术2
Mighty Morphin Power Rangers (Europe),恐龙战队
Mighty Morphin Power Rangers (USA),恐龙战队
Mighty Morphin Power Rangers - The Movie (Europe),恐龙战队 - 电影版
Mighty Morphin Power Rangers - The Movie (USA),恐龙战队 - 电影版
Minato no Traysia (Japan),旅立的剑士
Minnesota Fats - Pool Legend (USA),明尼苏达的胖子 - 檯球
"Miracle Piano Teaching System, The (USA)",钢琴教学
Monopoly (USA),超级大富翁
Monster World IV (Japan),冒险世界4
"Monster World IV (USA) (En,Ja) (Genesis Mini)",冒险世界4
"Monster World IV (USA, Europe) (En,Ja) (Virtual Console)",冒险世界4
Mortal Kombat (World),真人快打
Mortal Kombat 3 (Europe),真人快打3
Mortal Kombat 3 (USA),真人快打3
Mortal Kombat II (World),真人快打2
Mr. Nutz (Europe),松鼠鲁兹
"Ms. Pac-Man (USA, Europe)",吃豆人先生
Mugen Senshi Valis (Japan),无限战士瓦里斯
Muhammad Ali Heavyweight Boxing (Europe),默哈莫德重量拳击
Muhammad Ali Heavyweight Boxing (USA),默哈莫德重量拳击
Musha Aleste (Japan),武者亚历士
Mutant League Football (Japan),怪物橄榄球
"Mutant League Football (USA, Europe)",怪物橄榄球
"Mutant League Hockey (USA, Europe)",怪物曲棍球
"Mystic Defender (USA, Europe) (En,Ja)",神秘守护者 - 孔雀王2
"Mystic Defender (USA, Europe) (En,Ja) (Rev A)",神秘守护者 - 孔雀王2
Mystical Fighter (USA),魔王连狮子
NBA Action '94 (USA),NBA篮球'94
"NBA Action '95 Starring David Robinson (USA, Europe)",NBA篮球'95 - 大卫罗宾逊
"NBA All-Star Challenge (USA, Europe)",全美明星篮球挑战赛
NBA Hang Time (Europe),NBA二对二斗牛
NBA Hang Time (USA),NBA二对二斗牛
NBA Jam (Japan) (En),NBA灌蓝
"NBA Jam (USA, Europe)",NBA灌蓝
"NBA Jam (USA, Europe) (Rev 1)",NBA灌蓝
NBA Jam - Tournament Edition (World),NBA灌蓝比赛
"NBA Live 95 (USA, Europe)",NBA实况95
"NBA Live 96 (USA, Europe)",NBA实况96
"NBA Live 97 (USA, Europe)",NBA实况97
NBA Live 98 (USA),NBA实况98
NBA Live Nong-gu 95 (Korea),NBA实况95
NBA Playoffs - Bulls vs Blazers (Japan),NBA季后赛 - 公牛对开拓者
NBA Pro Basketball '94 (Japan),NBA篮球94
NBA Pro Basketball - Bulls vs Lakers and the NBA Playoffs (Japan),公牛VS湖人
"NBA Showdown '94 (USA, Europe)",NBA灌篮赛94
NCAA Final Four Basketball (USA),美国大学生篮球
NCAA Football (USA),NCAA足球
NFL '95 (USA),橄榄球'95
NFL 98 (USA),橄榄球'98
NFL Football '94 (Japan) (En),橄榄球'94
NFL Football '94 (Japan) (En) (1993-11-04) (Sega Channel),橄榄球'94
NFL Football '94 Starring Joe Montana (USA),NFL橄榄球'94 - 乔蒙塔纳
NFL Pro Football '94 (Japan),NFL职业橄榄球'94
NFL Quarterback Club (World),橄榄球俱乐部
"NFL Quarterback Club 96 (USA, Europe)",橄榄球俱乐部96
"NFL Sports Talk Football '93 Starring Joe Montana (USA, Europe)",NFL体育谈话橄榄球'93 - 乔蒙塔纳
"NFL Sports Talk Football '93 Starring Joe Montana (USA, Europe) (Rev A)",NFL体育谈话橄榄球'93 - 乔蒙塔纳
NHK Taiga Drama - Taiheiki (Japan),NHK大河剧 - 平家物语
"NHL '94 (USA, Europe)",曲棍球赛94
"NHL '94 (USA, Europe) (NHL 06)",曲棍球赛94
"NHL 95 (USA, Europe)",曲棍球赛95
"NHL 96 (USA, Europe)",曲棍球赛96
"NHL 97 (USA, Europe)",曲棍球赛97
NHL 98 (USA),曲棍球赛98
NHL All-Star Hockey 95 (USA),全美曲棍球赛95
NHL Hockey (USA),NHL冰球
"NHLPA Hockey 93 (USA, Europe)",曲棍球93
"NHLPA Hockey 93 (USA, Europe) (Rev 1)",曲棍球93
"NHLPA Hockey 93 (USA, Europe) (Rev 2)",曲棍球93
Nakajima Satoru Kanshuu - F-1 Hero MD (Japan),F1中岛悟赛车2
Nakajima Satoru Kanshuu - F1 Grand Prix (Japan),F1中岛悟赛车1
Nakajima Satoru Kanshuu - F1 Super License (Japan),F1超级驾照
Nekketsu Koukou Dodgeball-bu - Soccer Hen MD (Japan),热血高校躲避球部 - 足球篇MD
New 3D Golf Simulation - Devil's Course (Japan),新3D高尔夫模拟 - 恶魔球场
New 3D Golf Simulation - Harukanaru Augusta (Japan),新3D高尔夫模拟 - 遥远的奥古斯塔
New 3D Golf Simulation - Pebble Beach no Hatou (Japan),新3D高尔夫模拟 - 圆石滩的挑战
New 3D Golf Simulation - Waialae no Kiseki (Japan),新3D高尔夫模拟 - 怀阿拉的奇迹
New Horizons (USA),新地平线
"NewZealand Story, The (Japan) (En)",新西兰故事
Newman Haas IndyCar Featuring Nigel Mansell (World),纽曼哈斯印第赛车 - 尼格尔曼塞尔
Nigel Mansell's World Championship Racing (Europe),世界冠军
Nigel Mansell's World Championship Racing (USA),世界冠军
Nightmare Circus (Brazil) (En),波斯王子
Nikkan Sports Pro Yakyuu VAN (Japan),日刊野球
Ninja Burai Densetsu (Japan),忍者武雷传说
No Escape (USA),义无反顾
Nobunaga no Yabou - Bushou Fuuunroku (Japan),信长之野望 - 武将风云录
Nobunaga no Yabou - Haouden (Japan),信长之野望 - 霸王传
Nobunaga no Yabou - Zenkoku Ban (Japan),信长之野望 - 全国版
Nobunaga's Ambition (USA),信长的野望
"Normy's Beach Babe-O-Rama (USA, Europe)",海滩宝贝
Nyuushi Chokuzen Check - Nanmon Kimon Kiki Kaikai (Japan) (Sega Channel),新闻直前检查 - 南门奇异事件开解
"Olympic Gold (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv)",92巴塞罗那奥运会
"Olympic Gold (Japan, USA) (En,Fr,De,Es,It,Nl,Pt,Sv)",92巴塞罗那奥运会
"Olympic Gold (Japan, USA, Korea) (En,Fr,De,Es,It,Nl,Pt,Sv) (Rev A)",92巴塞罗那奥运会
Olympic Summer Games (Europe),96亚特兰大夏季奥运
Olympic Summer Games (USA),96亚特兰大夏季奥运
On Dal Jang Goon (Korea),进攻将军
"Ooze, The (Europe)",毒液
"Ooze, The (Japan, USA) (En)",毒液
Operation Europe - Path to Victory 1939-45 (USA),第二次世界大战
Osomatsu-kun Hachamecha Gekijou (Japan),轻松小松 - 八疯狂剧场
"Ottifants, The (Europe) (En,Fr,De,Es,It)",玩具
Out of This World (USA),另一个世界
OutRun (Japan) (En),户外大飙车
OutRun (USA) (Sega Smash Pack),户外大飙车
"OutRun (USA, Europe)",户外大飙车
OutRun 2019 (Europe),户外大飙车 - 2019未来版
OutRun 2019 (Japan) (En),户外大飙车 - 2019未来版
OutRun 2019 (USA),户外大飙车 - 2019未来版
OutRunners (Japan) (En),户外大飙车 - 街机版
OutRunners (USA),户外大飙车 - 街机版
OutRunners (USA) (Sega Channel),户外大飙车 - 街机版
Outback Joey (USA),荒野乔伊
Outlander (USA),主视点赛车
Ozaki Naomichi no Super Masters (Japan),尾崎直道 - 超级赛
P.T.O. - Pacific Theater of Operations (USA),太平洋战区
"PGA European Tour (USA, Europe)",欧洲职业高尔夫球赛
"PGA Tour 96 (USA, Europe)",职业高尔夫球赛96
"PGA Tour Golf (USA, Europe)",职业高尔夫巡迴赛
"PGA Tour Golf (USA, Europe) (Rev 1)",职业高尔夫巡迴赛
PGA Tour Golf II (Japan),职业高尔夫球赛2
"PGA Tour Golf II (USA, Europe)",职业高尔夫球赛2
"PGA Tour Golf II (USA, Europe) (Rev 1)",职业高尔夫球赛2
"PGA Tour Golf III (USA, Europe)",职业高尔夫球赛3
Pac-Attack (USA),小精灵方块
Pac-Man 2 - The New Adventures (USA),小精灵2 - 新的冒险
"Pac-Mania (USA, Europe)",小精灵 - 立体版
Pac-Panic (Europe),吃豆人恐慌
Pachinko Kuunyan (Japan),弹珠机狂欢
Paddle Fighter (Japan) (Game no Kanzume Otokuyou),桨板战士
"Pagemaster, The (Europe)",卡通大圣
"Pagemaster, The (USA)",卡通大圣
Panorama Cotton (Japan),小魔女科顿
"Paperboy (Japan) (En,Ja)",送报童
"Paperboy (USA, Europe)",送报童
"Paperboy 2 (USA, Europe)",送报童2
Party Quiz Mega Q (Japan),派对问答大挑战
Pat Riley Basketball (USA),派特瑞裡篮球
Pebble Beach Golf Links (Europe),培柏海岸高尔夫球场
Pebble Beach Golf Links (USA),培柏海岸高尔夫球场
"Pele II - World Tournament Soccer (USA, Europe)",贝利足球2
"Pele! (USA, Europe)",贝利足球
Pepenga Pengo (Japan) (En),小企鹅
Pete Sampras Tennis (Europe) (Rev 2) (MDSTEE13),桑朴拉斯网球赛
"Pete Sampras Tennis (USA, Europe) (MDST6636) (J-Cart)",桑朴拉斯网球赛
"Pete Sampras Tennis (USA, Europe) (Rev 1) (MDST17FF) (J-Cart)",桑朴拉斯网球赛
Phantasy Star - Sennenki no Owari ni (Japan),梦幻之星
Phantasy Star - Sennenki no Owari ni (Japan) (Mega Drive Mini),梦幻之星
Phantasy Star - Sennenki no Owari ni (Japan) (SEGA Classic Collection),梦幻之星
Phantasy Star Fukkokuban (Japan),梦幻之星复刻版
Phantasy Star II (Brazil),梦幻之星2 - 不归的终点
"Phantasy Star II (USA, Europe)",梦幻之星2 - 不归的终点
"Phantasy Star II (USA, Europe) (Rev A)",梦幻之星2 - 不归的终点
"Phantasy Star II (USA, Europe) (Rev A) (Mega Drive Mini 2, Genesis Mini 2)",梦幻之星2 - 不归的终点
"Phantasy Star II (USA, Europe) (Rev A) (SEGA Classic Collection)",梦幻之星2 - 不归的终点
"Phantasy Star II (USA, Europe) (Rev A) (Virtual Console)",梦幻之星2 - 不归的终点
Phantasy Star II - Amia's Adventure (Japan) (Game no Kanzume Vol. 1),梦幻之星2 - Amia的冒险
Phantasy Star II - Anne's Adventure (Japan) (Game no Kanzume Vol. 2),梦幻之星2 - Anne的冒险
Phantasy Star II - Huey's Adventure (Japan) (Game no Kanzume Vol. 1),梦幻之星2 - Huey的冒险
Phantasy Star II - Kaerazaru Toki no Owari ni (Japan),梦幻之星2 - 不归的终点
Phantasy Star II - Kaerazaru Toki no Owari ni (Japan) (Mega Drive Mini 2),梦幻之星2 - 不归的终点
Phantasy Star II - Kinds's Adventure (Japan) (Game no Kanzume Vol. 2),梦幻之星2 - Kinds的冒险
Phantasy Star III - Generations of Doom (Brazil),梦幻之星3 - 时之继承者
"Phantasy Star III - Generations of Doom (USA, Europe) (SEGA Classic Collection)",梦幻之星3 - 时之继承者
"Phantasy Star III - Generations of Doom (USA, Europe, Korea) (En)",梦幻之星3 - 时之继承者
Phantasy Star IV (Europe),梦幻之星4 - 千年纪的终结
Phantasy Star IV (USA),梦幻之星4 - 千年纪的终结
Phantasy Star IV (USA) (Genesis Mini),梦幻之星4 - 千年纪的终结
"Phantom 2040 (Europe) (En,Fr,De)",幻影2040
Phantom 2040 (USA),幻影2040
Phelios (Europe),飞马骑士
Phelios (Japan) (En),飞马骑士
Phelios (Japan) (En) (Virtual Console),飞马骑士
Phelios (USA),飞马骑士
"Pink Goes to Hollywood (USA, Europe)",粉色好来坞
Pinocchio (Europe),木偶奇遇记
Pinocchio (USA),木偶奇遇记
"Pirates of Dark Water, The (Europe)",海盗黄金版
"Pirates of Dark Water, The (USA)",海盗黄金版
Pirates! Gold (USA),神秘岛
"Pit-Fighter (World) (En,Ja)",自由博击
Pitfall - The Mayan Adventure (Europe),陷阱 - 玛雅冒险
