Name EN,Name CN
"Shinobi, Koiutsutsu (Japan)",忍恋
Tales of Destiny 2 (Japan),宿命传说2
Kin'iro no Corda 3 - Full Voice Special (Japan),金色的琴弦3-全语音特别版
Persona 2 - Tsumi - Innocent Sin (Japan),女神异闻录2-罪
Satomi Hakkenden - Hamaji Hime no Ki (Japan),里见八犬传-浜路姬之记
Metal Gear Acid (Japan),合金装备Ac!d
Nayuta no Kiseki (Japan),那由多之轨迹
PoPoLoCrois Monogatari - Pietro Ouji no Bouken (Japan) (v2.01),波波罗古罗伊斯物语-陂耶多罗王子的冒险
"SOCOM - U.S. Navy SEALs Portable (Japan) (En,Ja)",海豹突击队-火线小组-携带版
VitaminZ Revolution (Japan),维他命Z-革命
Yuusha no Kuse ni Namaiki da. (Japan),勇者别嚣张
Princess Crown (Japan),公主的皇冠
Buzz! Le Plus Malin des Francais (France),喧闹少年找碴大师-法国智囊团
FIFA 06 (France),FIFA足球2006
FIFA 10 (France),FIFA足球2010
FIFA 11 (France) (v2.01),FIFA足球2011
FIFA 12 (France),FIFA足球2012
FIFA 14 (France),FIFA足球2014
NBA Live 06 (France),NBA实况06
"Shin Master of Monsters Final EX - Mukunaru Nageki, Tenmei no Saika (Japan)",真万兽之王-最终EX
"Silent Hill - Shattered Memories (Japan) (En,Ja)",寂静岭-破碎的记忆
"Go!Explore (France) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi)",Go!探索
Ford Street Racing XR Edition (Australia),福特街头赛车
Micro Machines V4 (USA),微型机器V4
Samurai Shodown Anthology (USA),侍魂-六番胜负
Dissidia Final Fantasy (Russia),最终幻想-纷争
Field Commander (USA) (Beta) (v1.10) (2006-03-01),战地指挥官
NBA 09 - The Inside (USA) (Beta) (2008-08-07),美国职业篮球联赛09
Medal of Honor - Heroes (France),荣誉勋章-英雄
Mercury Meltdown (USA) (Beta) (2006-06-08),水银融化
Puyo Puyo!! Puyopuyo 20th Anniversary (Japan),噗哟噗哟!!20周年纪念版
Demo Disc for PSP Vol. 1 (Japan),
Kenka Banchou 5 - Otoko no Rule (Japan) (v2.00),喧哗番长5-男子汉法则
Tomoyo After - It's a Wonderful Life - CS Edition (Japan) (v2.01),智代后记-美丽的生活-CS版
Metal Gear Solid - Peace Walker (Japan) (v1.03),合金装备-和平行者
Tegami Bachi - Kokoro Tsumugu Mono e (Japan),信蜂-心灵编织者
Disney-Pixar Cars (France),汽车总动员
Medal of Honor - Heroes 2 (Japan),荣誉勋章-英雄2
Syphon Filter - Logan's Shadow (USA) (Beta) (2007-08-03),虹吸战士2-罗根之影
LocoRoco 2 (Japan) (Beta) (v1.00) (2008-08-20),乐克乐克2
MX vs. ATV Extreme Limite (France),究级大越野-突破控制
"Kao Challengers (Europe) (En,Fr,De,Es,It) (Beta) (2005-07-27)",百战小袋鼠-卡欧
"Buzz! Quiz World (Europe) (Fr,Nl)",喧闹少年找碴大师-测验世界
FIFA 11 (France) (v1.00),FIFA足球2011
"FIFA Soccer 09 (Canada) (En,Fr)",FIFA足球2009
Prince of Persia - Zabytye peski (Russia),波斯王子-遗忘之沙
Il-2 Shturmovik - Krylatye xishhniki (Russia),伊尔2战机-捕食鸟
LEGO Piraty Karibskogo morya - Videoigra (Russia),乐高加勒比海盗
E'ragon (Russia),龙骑士
Imagine - Champion Rider (Russia),幻想-冠军骑师
Burnout Dominator (Japan),火爆狂飙-统治者
Burnout Dominator (Asia),火爆狂飙-统治者
"Simpsons Game, The (Asia)",辛普森家族
FIFA 11 (Russia) (v1.00),FIFA足球2011
"Oblachno, vozmozhny osadki v vide frikadelek (Russia)",美食从天降
Disney TRON - Evolution (Russia),特隆-进化
Sega Rally (Russia),世嘉拉力-进化
M.A.C.H. - Modified Air Combat Heroes (Russia),空战英雄
FIFA 08 (Russia),FIFA足球2008
Twinkle Crusaders Starlit Brave (Japan),闪光十字军-星光冒险
Kenka Banchou 5 - Otoko no Rule (Japan) (v1.02),喧哗番长5-男子汉法则
"Venus & Braves - Majo to Megami to Horobi no Yogen (Japan, Asia)",维纳斯与布雷斯-魔女与女神的破灭预言
Patapon 2 - Don-Chaka (Japan),啪嗒砰2-咚锵
Elminage II - Sousei no Megami to Unmei no Daichi (Japan),冬宫2-双生的女神与命运大地
Elminage III - Ankoku no Shito to Taiyou no Kyuuden (Japan),冬宫3-暗黑的使徒与太阳的宫殿
Lumines II (Japan),音乐方块2
Rengoku II - The Stairway to H.E.A.V.E.N. (Japan),炼狱2
Densha de Go! Pocket - Tokaidosen-hen (Japan),电车GO!口袋版-东海道线篇
Elminage Original - Yami no Miko to Kamigami no Yubiwa (Japan),冬宫Original-暗之巫女与众神的戒指
Jikkyou Powerful Pro Yakyuu 2013 (Japan),实况力量棒球2013
Ultraman All-Star Chronicle (Japan),奥特曼全明星编年史
World Soccer Winning Eleven 2014 (Japan),实况足球2014
"King's Field - Additional I (Japan, Asia)",国王密令-附加版1
King's Field - Additional II (Asia),国王密令-附加版2
Disney-Pixar Istoriya igrushek - Bol'shoj pobeg (Russia),玩具总动员3
Dia no Kuni no Alice - Wonderful Mirror World (Japan),方块国的爱丽丝-美妙镜世界
Ore no Imouto ga Konna ni Kawaii wake ga Nai Portable (Japan),我的妹妹不可能那么可爱-携带版
ToraDora Portable! (Japan),龙虎斗-携带版
Soul Eater - Battle Resonance (Japan),噬魂师-战斗共鸣
Kuroyuki-hime - Snow Black (Japan),黑雪姬-黑雪
Ikuze! Gen-san - Yuuyake Daiku Monogatari (Korea),出发!源先生-夕阳下的大工物语
Amagami (Japan),圣诞之吻-加强版
Planetarian - Chiisa na Hoshi no Yume (Japan) (v1.02),塔里安行星-星空之梦
Magic Sudoku (Asia),魔法数独
Bounty Hounds (Japan),赏金猎犬
LocoRoco 2 (Japan),乐克乐克2
"Pucelle, La - Ragnarok (Japan)",仙境传说-光之圣女-诸神的黄昏
Lucky Star - Net Idol Meister (Japan),幸运星-网络偶像大师
Suzumiya Haruhi no Yakusoku (Japan) (Super Premium Box),凉宫春日的约定
Kanon (Japan),雪之少女
Ao no Exorcist - Genkoku no Labyrinth (Japan),青之驱魔师-幻刻的迷宫
Durarara!! 3way Standoff - Alley (Japan),无头骑士异闻录-加强版
Toaru Kagaku no Railgun (Japan),科学超电磁炮
Weiss Schwarz Portable - Boost Schwarz (Japan),黑白双翼-黑版-携带版
Zettai Zetsumei Toshi 3 - Kowareyuku Machi to Kanojo no Uta (Japan) (v1.02),绝体绝命都市3-破坏的城市与她的歌
FIFA 06 (Japan),FIFA足球2006
Formula 1 - F1 05 Portable (Japan),F1格兰披治大赛2005
Kollon (Japan),科隆方块
Musou Orochi 2 Special (Japan),无双大蛇2-特别版
Pilot ni Narou! Flying All Stars (Japan),飞行大考验-名机总动员
"Tekken 6 (Japan) (En,Ja,Fr,De,Es,It,Ko,Ru)",铁拳6
Valhalla Knights (Japan),瓦尔哈拉骑士
World Soccer Winning Eleven 2013 (Japan),实况足球2013
Yu-Gi-Oh! Duel Monsters GX - Tag Force 3 (Japan),游戏王GX-卡片力量3
007 - Russia yori Ai o Komete (Japan),詹姆斯邦德007-来自俄罗斯的爱
Airou de Puzzle (Japan),艾露猫方块
Amnesia Later (Japan),失忆症Later
Carnage Heart Portable (Japan),杀戮之心-携带版
Criminal Girls (Japan),罪恶少女
Danganronpa - Kibou no Gakuen to Zetsubou no Koukousei (Japan),弹丸论破-希望的学园和绝望的高中生
Hagane no Renkinjutsushi - Fullmetal Alchemist - Senaka o Takuseshi Mono (Japan),钢之炼金术师-约束之日
Heart no Kuni no Alice - Wonderful Wonder World (Japan) (Disc 1),红心国的爱丽丝-美妙奇迹世界
Heart no Kuni no Alice - Wonderful Wonder World (Japan) (Disc 2),红心国的爱丽丝-美妙奇迹世界
Jikkyou Powerful Pro Yakyuu 2010 (Japan) (v1.02),实况力量棒球2010
Ken to Mahou to Gakuen Mono. Final - Shinnyuusei wa Ohime-sama! (Japan),剑与魔法与学园Final-新生是公主
Memories Off (Japan),秋之回忆
Namco Museum Vol. 2 (Japan),南梦宫博物馆2
NBA 2K11 (Japan),NBA篮球2011
Nippon no Asoko de (Japan),日本的那个地方
Nouryoku Trainer Portable 2 (Japan),脑力锻炼-携带版2
Pia Carrot e Youkoso!! G.P. Gakuen Princess Portable (Japan),爱神有约G.P.校园公主-携带版
Sengoku Efuda Yuugi - Hototogisu Tairan (Japan),战国绘札游戏-不如归-大乱
Shin Sangoku Musou - Multi Raid 2 (Japan),真三国无双-联合突袭2
Shin Seiki Evangelion 2 - Tsukurareshi Sekai - Another Cases (Japan) (10-shuunen Kinen Memorial Box),新世纪福音战士2-人造世界-限量版
Winning Post 6 2006 (Japan),赛马大亨6-2006
Yarudora Portable - Kisetsu o Dakishimete (Japan),互动剧场-季节拥抱
Yarudora Portable - Yukiwari no Hana (Japan),互动剧场-雪割花
Fate-Unlimited Codes Portable (Japan),命运之夜-无限代码-携带版
BlazBlue - Continuum Shift II (Japan),苍翼默示录-连锁反应2
Gakuen Hetalia Portable (Japan),学院黑塔利亚-携带版
"Gran Turismo (Japan) (En,Ja) (v1.01)",GT赛车
"Gran Turismo (Japan) (En,Ja) (v2.00)",GT赛车
Otome wa Oanesama Boku ni Koi Shiteru Portable (Japan),少女爱上姐姐-携带版
Sakura Sakura - Haru Urara (Japan),樱花樱花-Haru-Urara
Zettai Zetsumei Toshi 3 - Kowareyuku Machi to Kanojo no Uta (Japan) (v2.00),绝体绝命都市3-破坏的城市与她的歌
Mahou Shoujo Lyrical Nanoha A's Portable - The Battle of Aces (Japan),魔法少女奈叶A's-王牌之战-携带版
Midnight Club - L.A. Remix (Japan),湾岸午夜俱乐部4-洛杉矶-复刻版
Valhalla Knights 2 - Battle Stance (Japan),瓦尔哈拉骑士2-战斗姿态
Boxer's Road 2 - The Real (Japan),拳手之路2-真实
PoPoLoCrois Monogatari - Pietro Ouji no Bouken (Japan) (v1.03),波波罗古罗伊斯物语-陂耶多罗王子的冒险
Boku no Natsuyasumi Portable - Mushi Mushi Hakase to Teppen-yama no Himitsu!! (Japan),我的暑假-携带版
FIFA 12 - World Class Soccer (Japan),FIFA足球2012
Gachitora! Abarenbou Kyoushi in High School (Japan),高校暴力教师
Mawaskes - Based on Carton-kun (Asia),旋转方块
Anohana - Ano Hi Mita Hana no Namae o Bokutachi wa Mada Shiranai. (Japan),未闻花名
Bakemonogatari Portable (Japan),化物语-携带版
Plus Plumb 2 Again (Japan),天秤彩球2-携带版
Storm Lover Kai!! (Japan),风暴情人-快!
Hanakisou (Japan),花归葬
Mizu no Senritsu (Japan),水之旋律
2010 FIFA World Cup - Minami Africa Taikai (Japan),FIFA足球2010南非世界杯
All Kamen Rider - Rider Generation 2 (Japan),假面骑士全集合-骑士世代2
Battle Spirits - Kiseki no Hasha (Japan),辉石之霸者
Busou Shinki - Battle Masters Mk. 2 (Japan),武装神姬-战斗大师Mk.2
Kidou Senshi Gundam AGE - Universe Accel (Japan),机动战士高达AGE-领域加速
Mashiro Iro Symphony - Mutsu-no-hana (Japan),纯白交响曲-六出飞花
Rockman Dash - Hagane no Boukenshin (Japan),洛克人Dash-钢铁之心
Tiger & Bunny - On-Air Jack! (Japan),老虎和兔子-实况掠夺
Time Travelers (Japan),时间旅行者
Toukiden Kiwami (Japan),讨鬼传-极
Megpoid the Music (Japan),Megpoid的音乐
"Ace Combat X - Skies of Deception (Korea) (En,Ko)",皇牌空战X-诡影苍穹
"Coded Soul - Gyeseungdoeneun Idea (Korea) (Ja,Ko)",密域奇魂-伊底亚传承
Dissidia Final Fantasy (Korea),最终幻想-纷争
FIFA 08 (Korea),FIFA足球2008
Flowars (Korea),花
"Jak and Daxter - The Lost Frontier (Korea) (En,Fr,Es)",杰克与达斯特-失落的边境
Silhwang Powerful Pro Yagu 2010 (Korea),实况力量棒球2010
Lord of Arcana (Korea),核石之王
Echoshift (Korea),时限回廊
Pro Yagu Spirits 2010 (Korea),职业棒球之魂2010
Pro Yagu Spirits 2012 (Korea),职业棒球之魂2011
"SOCOM - U.S. Navy SEALs - Fireteam Bravo 3 (Korea) (En,Ko)",海豹突击队-火线小组3
Thrillville - Off the Rails (Korea),模拟乐园-惊奇世界-云霄飞车
"Win-TOEIC Beginners' LC (Korea) (En,Ko)",赢取-TOEIC认证LC
"DJ Max Portable 3 (Korea) (En,Ko)",DJMax3-携带版
Marriage Royale - Prism Story (Japan),皇家新娘-棱镜物语
Abunai - Koi no Sousa Shitsu (Japan),危险恋情搜查室
Boku no Natsuyasumi Portable 2 - Nazo Nazo Shimai to Chinbotsusen no Himitsu! (Japan),我的暑假2-神秘姐妹和巨大沉船的秘密-携带版
Glass Heart Princess - Platinum (Japan),玻璃心公主-白金版
Assassin's Creed - Bloodlines (Korea),刺客信条-血缘
Exit (Korea),紧急出口
Gundam Battle Chronicle (Korea),高达-战斗编年史
"Oh's Talk English (Korea) (En,Ko) (Disc 1)",说话英语-牒1
"Oh's Talk English (Korea) (En,Ko) (Disc 2)",说话英语-牒1
Tokobot (Korea),遗迹大冒险
"Coded Gun (Korea) (En,Ja)",机密武装-蔓延
Dante's Inferno (Korea),但丁的地狱
Himawari - Pebble in the Sky Portable (Japan),向日葵-天空鹅卵石-携带版
Last Escort - Club Katze (Japan),最后的伴侣-猫之俱乐部
S.Y.K Renshouden Portable (Japan),S.Y.K-莲咲传-携带版
Starry Sky - In Autumn Portable (Japan),星座彼氏-秋季篇-携带版
"Sims 2, The - Pets (Korea) (En,Fr,De,Es,It,Nl)",模拟人生2-宠物当家
Tokyo Yamanote Boys Portable - Super Mint Disc (Japan),东京山手线男孩-劲爆薄荷-携带版
VitaminXtoZ (Japan),维他命X-Z
Fate-Extra CCC (Japan),命运之夜-最初的开始CCC
Kokoro Connect - Yochi Random (Japan),恋爱随意链接-随机预知
Minna no Chizu (Japan),大家的地图
Pro Yakyuu Spirits 2014 (Japan) (v1.00),职业棒球之魂2014
Storm Lover Natsukoi!! (Japan),暴风情人-夏恋!
Bomberman Portable (Japan),炸弹人-携带版
Bomberman - Panic Bomber (Japan),炸弹人-燃烧炸弹
Gurumin (Japan) (Falcom Super Price),咕噜小天使
"Rockman Dash 2 - Episode 2 - Ooinaru Isan (Japan, Asia)",洛克人Dash2-庞大的遗产
Saru! Get You! Piposaru Senki (Japan),捉猴啦-比波猴战记
Lumines (Japan) (PSP the Best),音乐方块
Shutokou Battle (Japan),首都高-街头至尊
Super Robot Taisen OG Saga - Masoukishin - The Lord of Elemental (Japan),超级机器人大战OG传说-魔装机神-元素领主
Mana-Khemia - Gakuen no Renkinjutsushi-tachi Portable + (Japan),玛娜传奇-学园的炼金术士们-携带版
Mother Goose no Himitsu no Yakata - Blue Label (Japan),鹅妈妈的秘密之馆-蓝色印记
"Syphon Filter - Dark Mirror (Europe) (En,Fr,De,Es,It) (Demo)",虹吸战士-黑镜
"Secret Agent Clank (USA) (En,Fr,De,Es,It) (Beta) (2008-04-20)",秘密特工叮当
Naruto Shippuden - Ultimate Ninja Impact (France) (Demo),火影忍者疾风传-究极冲击
"Seigneur des Anneaux, Le - Tactics (France)",指环王-战略版
Arcana Famiglia 2 - La Storia della Arcana Famiglia (Japan),魔力家族2
Boku wa Koukuu Kanseikan - Airport Hero Shinchitose (Japan),我是航空管制官-机场英雄新千岁
Kin'iro no Corda 2f Encore (Japan),金色的琴弦2F-安可
NBA 10 - The Inside (Asia),美国职业篮球联赛10
NBA Live 07 (Asia),NBA实况07
Neo Angelique Special (Japan),新安琪莉可-特别版
FIFA 11 (Europe) (v2.01),FIFA足球2011
FIFA 11 (Portugal) (v2.01),FIFA足球2011
Minna no Chizu 3 (Japan) (Disc 1),大家的地图3
Minna no Chizu 3 (Japan) (Disc 2),大家的地图3
Tales of Rebirth (Japan),重生传说
Ayakashibito - Gen'you Ibunroku Portable (Japan),妖人-幻妖异闻录-携带版
Dora-Slot - Shuyaku wa Zenigata (Japan),王牌老虎机-主角钱形鲁邦三世
Evangelion - Jo (Japan),新世纪福音战士-序
Every Extend Extra (Japan),音乐爆破
Jissen Pachi-Slot Hisshouhou! Hokuto no Ken Portable (Japan),实战柏青嫂必胜法!北斗神拳-携带版
Shin Seiki Evangelion 2 - Tsukurareshi Sekai - Another Cases (Japan),新世纪福音战士2-人造世界-限量版
WRC - FIA World Rally Championship (Japan),世界拉力锦标赛
Yarudora Portable - Blood the Last Vampire (Japan),互动剧场-最后的吸血鬼
Blood+ - Final Piece - Saigo no Kakera (Japan),最后的吸血鬼+
Genroh (Japan),源狼
SuGirly Wish Limited (Japan),糖心许愿-限定版
Yuusha no Kuse ni Namaikida -3D (Japan),勇者别嚣张3D
FIFA 13 (Portugal),FIFA足球2013
Ken to Mahou to Gakuen Mono. 2 (Japan),剑与魔法与学园2
Summon Night 3 (Japan) (v2.00),召唤之夜3
Shin Seiki Evangelion - Koutetsu no Girlfriend 2nd Portable (Japan),新世纪福音战士-钢铁女友2nd-携带版
"PES 2011 - Pro Evolution Soccer (Canada) (En,Fr)",实况足球2011
Kaitou Apricot Portable (Japan),怪盗杏仁-携带版
Densha de Go! Pocket - Chuuousen-hen (Japan),电车GO!口袋版-中央线篇
Tokyo Mono Harashi - Karasu no Mori Gakuen Kitan (Japan),东京鬼祓师-鸦乃杜学园奇谭
Grand Theft Auto - Vice City Stories (Japan),侠盗猎车-罪恶都市传奇
Intelligent License 2 (Japan),智能执照2
"Iza, Shutsujin! Koi Ikusa (Japan)",即刻出阵-恋战
Adventures to Go! (USA) (Beta) (2009-06-10),订购吧-我们的世界
Atari Classics Evolved (USA) (Beta) (2007-09-28),雅达利经典游戏-进化
BlazBlue - Continuum Shift II (USA) (Beta) (2011-02-28),苍翼默示录-连锁反应2
Crash - Mind over Mutant (USA) (Beta) (2008-09-07),古惑狼-邪恶意志
Disgaea Infinite (USA) (Beta) (2010-02-09),魔界战记-无限
Dungeon Maker - Hunting Ground (USA) (Beta) (2007-05-09),迷宫创造者编年史-狩猎场
Hammerin' Hero (USA) (Beta) (2008-11-28),出发!源先生-夕阳下的大工物语
"Holy Invasion of Privacy, Badman! What Did I Do to Deserve This (USA) (Proto) (2009-05-11)",勇者别嚣张
Metal Slug XX (USA) (Beta) (2009-09-26),合金弹头XX
Monster Hunter Freedom Unite (USA) (Beta) (2008-10-14),怪物猎人2G-携带版
Warriors Orochi 2 (USA) (Beta) (2009-05-07),无双大蛇-魔王再临
PSP (PlayStation Portable) Go Promotion Disc (Europe),
Fuuun Shinsengumi Bakumatsuden Portable (Japan),风云新撰组幕末传-携带版
Tiger Woods PGA Tour 06 (Japan),泰格伍兹高尔夫球巡回赛2006
Mana Khemia - Student Alliance (USA) (Beta) (2008-12-09),玛娜传奇-学园的炼金术士们-携带版
Elkrone no Atelier - Dear for Otomate (Japan),炼金术士艾可萝妮
Dante's Inferno (France),但丁的地狱
"Parrain, Le (France)",教父-暴乱
Tenchi no Mon 2 - Busouden (Japan),天地之门2-武双传
MLB (Korea),美国职棒大联盟
"Puzzle Bobble Pocket (Korea) (En,Ja)",泡泡龙-口袋版
Daisenryaku Portable 2 (Japan),大战略2-携带版
"Tube Mania (Europe) (Fr,Nl)",疯狂水管工
Tube Mania (France),疯狂水管工
Warriors Orochi (France),无双大蛇
FIFA World Cup Germany 2006 (France),FIFA足球2006德国世界杯
Buzz! Brain of the World (Europe),喧闹少年找碴大师-世界智囊团
Planetarian - Chiisa na Hoshi no Yume (Japan) (v2.00),塔里安行星-星空之梦
Nobunaga no Yabou - Soutenroku with Power-Up Kit (Japan),信长之野望-苍天录-威力加强版
Boku wa Koukuu Kanseikan - Airport Hero Naha (Japan),我是航空管制官-机场英雄那霸
Ginsei Shougi Portable (Japan),银星将棋-携带版
Shirogane no Cal to Aoi no Joou (Japan),白银卡尔与苍空女王
Jikkyou Powerful Pro Yakyuu 2010 (Japan) (v2.00),实况力量棒球2010
Worms - Open Warfare 2 (Korea),百战天虫-开战时刻2
WWE SmackDown vs. Raw 2009 (Korea),世界摔跤联盟2009
WWE SmackDown vs. Raw 2011 (Korea),世界摔跤联盟2011
Ultimate Ghosts'n Goblins (Korea),极-魔界村
Gitaroo Man Lives! (Japan),吉他小子
Dynasty Warriors Vol. 2 (France),真三国无双-二度进化
"Entraineur 2006, L' - Championship Manager (France)",冠军足球经理2006
NBA Live 10 (France),NBA实况10
Samurai Warriors - State of War (France),战国无双
Toaru Majutsu to Kagaku no Ensemble (Japan),某魔术与科学的群奏活剧
"Killzone - Liberation (USA) (En,Fr,De,Es,It,Nl,Pl,Ru) (Beta) (v0.30) (2006-09-09)",杀戮地带-解放行动
Jikkyou Powerful Pro Yakyuu 2012 - Ketteiban (Japan),实况力量棒球2012-决定版
XI Coliseum (Japan),XI-骰子热爆
Winning Post 6 2008 (Japan),赛马大亨6-2008
ATV Offroad Fury Pro (USA) (Beta) (v0.30) (2006-09-04),沙滩机车赛-专业版
FIFA 11 (Russia) (v2.01),FIFA足球2011
Corpse Party - Blood Covered - Repeated Fear (Japan),尸体派对-血之复盖-无止境的恐惧
World Neverland - The Nalulu Kingdom Stories (Japan),幻想国物语-那鲁鲁王国
FIFA 12 (Russia),FIFA足球2012
Bubble Bobble - Magical Tower Daisakusen (Asia),泡泡龙-魔塔大作战
Space Invaders - Galaxy Beat (Japan),太空侵略者-银河节拍
Shinten Makai - GOC IV Another Side (Japan),新天魔界混沌时代4
"FIFA Soccer 10 (Canada) (En,Fr)",FIFA足球2010
Yoake Mae yori Ruriiro na Portable (Japan),夜明前的琉璃色-携带版
Sengoku-hime - Senran ni Mau Otome-tachi (Japan),战极姬-战乱中起舞的少女们
"Buzz! Brain of Switzerland (Switzerland) (Fr,De)",喧闹少年找碴大师-瑞士智囊团
"Go!Explore (Germany) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi)",Go!探索
Medal of Honor - Heroes (Germany),荣誉勋章-英雄
Transformers - Die Rache (Germany),变形金刚2-卷土重来
Uta no Prince-sama (Japan),歌之王子殿下
Chou no Doku Hana no Kusari - Taishou Tsuya Koi Ibun (Japan),蝶之毒-华之锁-大正艳恋异闻
Omerta - Chinmoku no Okite - The Legacy (Japan),沉默的法则
PriPia - Prince Pia Carrot (Japan),恋爱餐厅-王子
Urakata Hakuouki - Akatsuki no Shirabe (Japan),里语薄樱鬼-晓之旋律
FIFA 11 (Germany) (v2.01),FIFA足球2011
Memories Off 2nd (Japan),秋之回忆2
"2010 FIFA World Cup South Africa (Canada) (En,Fr)",FIFA足球2010南非世界杯
"FIFA Soccer 13 (Canada) (En,Fr)",FIFA足球2013
"Buzz! Brain Bender (Scandinavia) (Sv,No,Da,Fi)",喧闹少年找碴大师-大脑锻炼
"Buzz! Master Quiz (Europe) (No,Da)",喧闹少年找碴大师-硕士测验
"Disney-Pixar WALL-E (Europe) (No,Da)",机器人总动员
Hakuouki Portable (Japan),薄樱鬼-携带版
Sangokushi VII (Japan),三国志7
Shinigami to Shoujo (Japan),死神与少女
World Soccer Winning Eleven 2014 - Aoki Samurai no Chousen (Japan),实况足球2014-蓝色武士的挑战
"Disney-Pixar WALL-E (United Arab Emirates) (En,Ar)",机器人总动员
Elminage Original (Europe),冬宫Original-限量版
Starry Sky - After Spring Portable (Japan),星座彼氏-春后篇-携带版
Starry Sky - After Spring Portable - Etsuran Shite Please - Etsu Plea 2 (Japan),星座彼氏-春后篇-携带版
Bara no Ki ni - Bara no Hanasaku (Japan),蔷薇树上蔷薇开
Wand of Fortune II FD - Kimi ni Sasageru Epilogue (Japan),命运之杖2-FD-献给你的结语
Akudaikan Manyuuki (Japan),恶代官漫游记
"Armored Core - Formula Front (Japan, Asia)",装甲核心-方程式前线
Armored Core - Last Raven Portable (Japan),装甲核心-最后的佣兵-携带版
Armored Core - Silent Line Portable (Japan),装甲核心-寂静前线-携带版
Carnage Heart EXA (Japan),杀戮之心EXA
Zero Pilot - Daisanji Sekai Taisen 1946 (Japan),零式战斗机飞行员-第三次世界大战1946
Senjou no Valkyria 3 E2 - Extra Edition (Japan),战场的女武神3-加强版
Disney-Pixar Cars (Norway),汽车总动员
Disney-Pixar Cars (Denmark),汽车总动员
Disney-Pixar Ratatouille (Denmark),料理鼠王
FIFA 14 - Legacy Edition (Germany),FIFA足球2014
Burnout Dominator (Korea),火爆狂飙-统治者
Burnout Legends (Korea),火爆狂飙-传奇
Togainu no Chi - T B P (Japan),咎狗之血-携带版
"Crash - Generation Mutant (Europe) (Fr,Nl)",古惑狼-邪恶意志
"PES 2013 - Pro Evolution Soccer (Europe) (Fr,De)",实况足球2013
Tiger Woods PGA Tour 07 (France),泰格伍兹高尔夫球巡回赛2007
Tiger Woods PGA Tour 08 (France),泰格伍兹高尔夫球巡回赛2008
SOCOM - U.S. Navy SEALs - Fireteam Bravo (Europe) (Beta) (2005-12-01),海豹突击队-火线小组
"Disney-Pixar Up (Europe) (Fr,Nl)",飞屋环游记
Fullmetal Alchemist - Brotherhood (France),钢之炼金术师-托付背后之人
Phase D - Souka no Shou (Japan),PhaseD-黑圣之章
Starry Sky - In Winter Portable (Japan),星座彼氏-冬季篇-携带版
FIFA 13 (Netherlands),FIFA足球2013
Hentai Ouji to Warawanai Neko. (Japan),变态王子与不笑猫
Simple 2000 Series Portable!! Vol. 1 - The Mahjong (Japan),廉价2000系列1-麻将
-8 (Japan),负能量8
Adventure Player (Japan),冒险者
School Rumble - Anesan Jiken desu! (Japan),校园迷糊大王
Simple 2500 Series Portable!! Vol. 4 - The Unou Drill (Japan),廉价2500系列4-右脑训练
"Patito Feo (Europe) (Es,It,Pt) (v2.00)",丑小鸭
Worms - Open Warfare (Europe) (Beta) (2006-02-13),百战天虫-开战时刻
Jak and Daxter - The Lost Frontier (USA) (Beta) (2009-08-05),杰克与达斯特-失落的边境
Crash Tag Team Racing (Netherlands),古惑狼赛车-团队竞速
Disney-Pixar Cars (Netherlands),汽车总动员
FIFA 14 (Netherlands),FIFA足球2014
FIFA 11 (Netherlands) (v2.01),FIFA足球2011
"Scooby-Doo! Qui Regarde Qui (France) (En,Fr)",史酷比狗狗-谁在看谁
Saki Portable (Japan),天才麻将少女-携带版
Sangokushi IX with Power-Up Kit (Japan),三国志9-威力加强版
Yu-Gi-Oh! Duel Monsters GX Tag Force (Japan),游戏王GX-卡片力量
"Tekken 6 (Korea) (En,Ja,Fr,De,Es,It,Ko,Ru)",铁拳6
"Tekken 6 (Asia) (En,Ja,Fr,De,Es,It,Ko,Ru)",铁拳6
"FIFA Soccer 12 (Canada) (En,Fr)",FIFA足球2012
Tony Hawk's Underground 2 Remix (France),托尼霍克地下滑板2-复刻版
"Buzz! The Ultimate Music Quiz (Scandinavia) (No,Da)",喧闹少年找碴大师-终极音乐测验
Persona 2 - Batsu - Eternal Punishment (Japan),女神异闻录2-罚
"Daxter (USA) (En,Fr,De,Es,It) (Beta) (2006-02-02)",达斯特
"Secret Agent Clank (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi,Pl) (Beta) (2008-05-09)",秘密特工叮当
Frantix (USA) (Beta) (2005-06-28),弗兰提西历险记
Issho ni Gohan. Portable (Japan),一起吃饭吧-携带版
"Buzz! Quiz World (Europe) (Ru,Hr)",喧闹少年找碴大师-测验世界
"FIFA Soccer 11 (Canada) (En,Fr)",FIFA足球2011
"Killzone - Liberation (USA) (En,Fr,De,Es,It,Nl,Pl,Ru) (Beta) (v0.10) (2006-07-19)",杀戮地带-解放行动
Memories Off 5 - Togireta Film (Japan),秋之回忆5-中断的影片
Memories Off - Sorekara (Japan),秋之回忆4-从今以后Again
Steins;Gate - Hiyoku Renri no Darling (Japan),命运石之门-比翼恋理的爱人
Gintama no Sugoroku (Japan),银魂的双六
Summon Night 4 (Japan),召唤之夜4
